True Value,Predicted Value,Error
2.613370000000000459e+01,2.372454833984375000e+01,9.218563235042317672e+00
2.616460000000000363e+01,2.372454833984375000e+01,9.325774749685656673e+00
2.608340000000000103e+01,2.372454833984375000e+01,9.043497627442169673e+00
2.602120000000000388e+01,2.372454833984375000e+01,8.826078966981745211e+00
2.621770000000000067e+01,2.372454833984375000e+01,9.509421727139491409e+00
2.609400000000000475e+01,2.372454833984375000e+01,9.080446310095249274e+00
2.611070000000000491e+01,2.372454833984375000e+01,9.138597050849860182e+00
2.616329999999999956e+01,2.372454833984375000e+01,9.321269335887482299e+00
2.619979999999999620e+01,2.372454833984375000e+01,9.447597539508874931e+00
2.620570000000000022e+01,2.372454833984375000e+01,9.467984675686015095e+00
2.613449999999999918e+01,2.372454833984375000e+01,9.221342134558721426e+00
2.617379999999999285e+01,2.372454833984375000e+01,9.357646425647951460e+00
2.606959999999999766e+01,2.372454833984375000e+01,8.995349603201614030e+00
2.619301000000000101e+01,2.372454833984375000e+01,9.424123688557560996e+00
2.565483000000000047e+01,2.372454833984375000e+01,7.524047753020582263e+00
2.575357999999999947e+01,2.372454833984375000e+01,7.878639242218943295e+00
2.579149999999999565e+01,2.372454833984375000e+01,8.014080841192820159e+00
2.578225999999999729e+01,2.372454833984375000e+01,7.981114379252430169e+00
2.514871000000000123e+01,2.372454833984375000e+01,5.662961082919366618e+00
2.534880000000000067e+01,2.372454833984375000e+01,6.407607698022196985e+00
2.518553999999999959e+01,2.372454833984375000e+01,5.800914573029801069e+00
2.496021999999999608e+01,2.372454833984375000e+01,4.950563978026821133e+00
2.490945999999999572e+01,2.372454833984375000e+01,4.756874135995906805e+00
2.507214999999999350e+01,2.372454833984375000e+01,5.374894694536543227e+00
2.520116000000000156e+01,2.372454833984375000e+01,5.859300366158746165e+00
2.543050000000000210e+01,2.372454833984375000e+01,6.708289888740889495e+00
2.548259999999999792e+01,2.372454833984375000e+01,6.899027807822781355e+00
2.556510000000000105e+01,2.372454833984375000e+01,7.199469824707318999e+00
2.571590000000000842e+01,2.372454833984375000e+01,7.743659215334706580e+00
2.548410000000000508e+01,2.372454833984375000e+01,6.904507752505502083e+00
2.510239999999999583e+01,2.372454833984375000e+01,5.488924007888671852e+00
2.544539999999999580e+01,2.372454833984375000e+01,6.762918484898040816e+00
2.568529999999999447e+01,2.372454833984375000e+01,7.633750278004325374e+00
2.586529999999999774e+01,2.372454833984375000e+01,8.276539070322973757e+00
2.589089999999999847e+01,2.372454833984375000e+01,8.367231962412462920e+00
2.591469999999999629e+01,2.372454833984375000e+01,8.451387282724656558e+00
2.595110000000000028e+01,2.372454833984375000e+01,8.579796849290589833e+00
2.599580000000000268e+01,2.372454833984375000e+01,8.736994668970574196e+00
2.588779999999999859e+01,2.372454833984375000e+01,8.356259165152113866e+00
2.588569999999998927e+01,2.372454833984375000e+01,8.348824486709807147e+00
2.589750000000000796e+01,2.372454833984375000e+01,8.390584651631458613e+00
2.591990000000000194e+01,2.372454833984375000e+01,8.469753587615121759e+00
2.582400000000000162e+01,2.372454833984375000e+01,8.129846887222164753e+00
2.591619999999999990e+01,2.372454833984375000e+01,8.456686011669340530e+00
2.596849999999999881e+01,2.372454833984375000e+01,8.641052275473166233e+00
2.601859999999999573e+01,2.372454833984375000e+01,8.816968092657736733e+00
2.585219999999999629e+01,2.372454833984375000e+01,8.230060343631283359e+00
2.574469999999999104e+01,2.372454833984375000e+01,7.846864248393811359e+00
2.551379999999999626e+01,2.372454833984375000e+01,7.012877972533478221e+00
2.500239999999999085e+01,2.372454833984375000e+01,5.110915992689666787e+00
2.505120000000000147e+01,2.372454833984375000e+01,5.295760922256224745e+00
2.517530000000000712e+01,2.372454833984375000e+01,5.762599294372884096e+00
2.543129999999998958e+01,2.372454833984375000e+01,6.711224593930473326e+00
2.556470000000000553e+01,2.372454833984375000e+01,7.198017814237034351e+00
2.546009999999998996e+01,2.372454833984375000e+01,6.816751152415900350e+00
2.588630000000000209e+01,2.372454833984375000e+01,8.350948803638418738e+00
2.597610000000000596e+01,2.372454833984375000e+01,8.667781769227310917e+00
2.595040000000000191e+01,2.372454833984375000e+01,8.577330831726106553e+00
2.597919999999999519e+01,2.372454833984375000e+01,8.678680098525919817e+00
