True Value,Predicted Value,Error
1.574350000000000271e+01,1.609721374511718750e+01,-2.246728777699906310e+00
1.558900000000000219e+01,1.609718513488769531e+01,-3.259895662888530943e+00
1.634730000000000061e+01,1.609718132019042969e+01,1.530030523753591831e+00
1.740600000000000236e+01,1.609719276428222656e+01,7.519287807180143446e+00
1.743700000000000117e+01,1.609720993041992188e+01,7.683604229971205513e+00
1.744400000000000261e+01,1.609721183776855469e+01,7.720638398483418818e+00
1.745300000000000296e+01,1.609721374511718750e+01,7.768213229145793264e+00
1.745299999999999940e+01,1.609721374511718750e+01,7.768213229145773724e+00
1.744599999999999795e+01,1.609721183776855469e+01,7.731217254565192931e+00
1.746499999999999986e+01,1.609721183776855469e+01,7.831595546701660915e+00
1.749600000000000222e+01,1.609720993041992188e+01,7.994913520690902331e+00
1.749000000000000199e+01,1.609720993041992188e+01,7.963350883819781956e+00
1.750100000000000122e+01,1.609721183776855469e+01,8.021188287706110032e+00
1.752299999999999969e+01,1.609721183776855469e+01,8.136667021808166922e+00
1.752199999999999847e+01,1.609721374511718750e+01,8.131413393920848165e+00
1.752300000000000324e+01,1.609721374511718750e+01,8.136656136978915654e+00
1.756900000000000261e+01,1.609721374511718750e+01,8.377177157964680987e+00
1.763000000000000256e+01,1.609721374511718750e+01,8.694193164394866002e+00
1.768300000000000338e+01,1.609721565246582031e+01,8.967846788068669639e+00
1.772499999999999787e+01,1.609721565246582031e+01,9.183550620785206675e+00
1.771199999999999974e+01,1.609721565246582031e+01,9.116894464398031417e+00
1.771500000000000341e+01,1.609721565246582031e+01,9.132285337477746623e+00
1.772800000000000153e+01,1.609721565246582031e+01,9.198918927877826945e+00
1.771000000000000085e+01,1.609721565246582031e+01,9.106630985512028431e+00
1.771600000000000108e+01,1.609721565246582031e+01,9.137414470163584213e+00
1.771600000000000108e+01,1.609721565246582031e+01,9.137414470163584213e+00
1.770899999999999963e+01,1.609721565246582031e+01,9.101498376724711292e+00
1.771199999999999974e+01,1.609721565246582031e+01,9.116894464398031417e+00
1.771499999999999986e+01,1.609721565246582031e+01,9.132285337477728859e+00
1.771799999999999997e+01,1.609721565246582031e+01,9.147670998612595028e+00
1.774699999999999989e+01,1.609721565246582031e+01,9.296130881468302576e+00
1.750499999999999545e+01,1.609721755981445312e+01,8.042173322967967053e+00
1.743799999999999883e+01,1.609721374511718750e+01,7.688876332623071796e+00
1.747499999999999787e+01,1.609721183776855469e+01,7.884338553541879513e+00
1.746599999999999753e+01,1.609721183776855469e+01,7.836872565163420568e+00
1.748699999999999832e+01,1.609721374511718750e+01,7.947539628768862663e+00
1.755700000000000216e+01,1.609721183776855469e+01,8.314564915597467021e+00
1.757400000000000162e+01,1.609721374511718750e+01,8.403244878131410189e+00
1.756200000000000117e+01,1.609721374511718750e+01,8.340657413066926651e+00
1.754699999999999704e+01,1.609721374511718750e+01,8.262302700648598730e+00
1.764099999999999824e+01,1.609721374511718750e+01,8.751126664490737284e+00
1.780700000000000216e+01,1.609721565246582031e+01,9.601754071624538867e+00
1.781599999999999895e+01,1.609721755981445312e+01,9.647409296057173123e+00
1.781899999999999906e+01,1.609721755981445312e+01,9.662621023545350241e+00
1.785299999999999798e+01,1.609721755981445312e+01,9.834663306926259452e+00
1.802400000000000091e+01,1.609721755981445312e+01,1.069009343201036266e+01
1.801800000000000068e+01,1.609721946716308594e+01,1.066034261758749402e+01
1.800600000000000023e+01,1.609721946716308594e+01,1.060080269264086539e+01
1.801899999999999835e+01,1.609721946716308594e+01,1.066530069835680372e+01
1.798499999999999943e+01,1.609721946716308594e+01,1.049641664073902447e+01
1.796699999999999875e+01,1.609721946716308594e+01,1.040674866609290916e+01
1.796399999999999864e+01,1.609721946716308594e+01,1.039178653327161506e+01
1.794600000000000151e+01,1.609721946716308594e+01,1.030190868626387690e+01
1.791399999999999793e+01,1.609721755981445312e+01,1.014169052241568103e+01
1.789899999999999736e+01,1.609721755981445312e+01,1.006638605612349480e+01
1.789300000000000068e+01,1.609721755981445312e+01,1.003622891737298239e+01
1.616900000000000404e+01,1.609721755981445312e+01,4.439510185265068687e-01
1.568700000000000117e+01,1.609719467163085938e+01,-2.614870093904877457e+00
1.556500000000000128e+01,1.609718513488769531e+01,-3.419114262047504127e+00
1.556699999999999662e+01,1.609718322753906250e+01,-3.405815041684755684e+00
1.561899999999999977e+01,1.609718132019042969e+01,-3.061536079073115424e+00
1.571200000000000152e+01,1.609718322753906250e+01,-2.451522578532719709e+00
1.564699999999999669e+01,1.609718513488769531e+01,-2.877133858808069711e+00
1.557699999999999996e+01,1.609718513488769531e+01,-3.339443634125283111e+00
1.546600000000000108e+01,1.609718322753906250e+01,-4.081101949690038921e+00
1.546299999999999919e+01,1.609718132019042969e+01,-4.101282546662552875e+00
1.547299999999999720e+01,1.609717941284179688e+01,-4.033990905718346731e+00
1.544499999999999673e+01,1.609717941284179688e+01,-4.222592507878279555e+00
1.543899999999999650e+01,1.609717750549316406e+01,-4.263083784527286646e+00
1.543899999999999650e+01,1.609717941284179688e+01,-4.263096138621675912e+00
1.542700000000000138e+01,1.609717750549316406e+01,-4.344185554502901780e+00
1.552999999999999936e+01,1.609717750549316406e+01,-3.652141052757017281e+00
1.583000000000000007e+01,1.609718132019042969e+01,-1.687816299371001971e+00
1.595900000000000318e+01,1.609718513488769531e+01,-8.658759000419331553e-01
1.579999999999999716e+01,1.609718704223632812e+01,-1.880930647065386152e+00
1.579599999999999937e+01,1.609718513488769531e+01,-1.906717744287768745e+00
1.583200000000000074e+01,1.609718513488769531e+01,-1.674994535672653884e+00
1.591300000000000026e+01,1.609718513488769531e+01,-1.157450731400081922e+00
1.587600000000000122e+01,1.609718704223632812e+01,-1.393216441397876704e+00
1.586899999999999977e+01,1.609718704223632812e+01,-1.437942165456729260e+00
1.587800000000000011e+01,1.609718704223632812e+01,-1.380444906388260673e+00
1.587499999999999822e+01,1.609718704223632812e+01,-1.399603415661920813e+00
1.588699999999999868e+01,1.609718704223632812e+01,-1.323012791819282885e+00
1.588699999999999868e+01,1.609718704223632812e+01,-1.323012791819282885e+00
1.587499999999999822e+01,1.609718704223632812e+01,-1.399603415661920813e+00
1.587499999999999822e+01,1.609718704223632812e+01,-1.399603415661920813e+00
1.587199999999999989e+01,1.609718704223632812e+01,-1.418769167315576007e+00
1.586299999999999955e+01,1.609718704223632812e+01,-1.476309917646905223e+00
1.585400000000000098e+01,1.609718704223632812e+01,-1.533915997453810576e+00
1.586899999999999977e+01,1.609718704223632812e+01,-1.437942165456729260e+00
1.586600000000000321e+01,1.609718704223632812e+01,-1.457122414195921145e+00
1.586999999999999744e+01,1.609718704223632812e+01,-1.431550360657408483e+00
1.585500000000000220e+01,1.609718704223632812e+01,-1.527512092313629166e+00
1.585800000000000232e+01,1.609718704223632812e+01,-1.508305222829649184e+00
1.592000000000000171e+01,1.609718704223632812e+01,-1.112983933645266266e+00
1.586400000000000077e+01,1.609718704223632812e+01,-1.469913276830101756e+00
1.585800000000000232e+01,1.609718704223632812e+01,-1.508305222829649184e+00
1.587500000000000000e+01,1.609718704223632812e+01,-1.399603415661909267e+00
1.587300000000000111e+01,1.609718704223632812e+01,-1.412379778468638492e+00
1.587599999999999767e+01,1.609718704223632812e+01,-1.393216441397899130e+00
1.587900000000000134e+01,1.609718704223632812e+01,-1.374060345338665945e+00
1.588500000000000156e+01,1.609718704223632812e+01,-1.335769859844674556e+00
1.598799999999999955e+01,1.609718704223632812e+01,-6.829312123863433559e-01
1.591199999999999903e+01,1.609718894958496094e+01,-1.163832010966326713e+00
1.577099999999999902e+01,1.609718704223632812e+01,-2.068271144736092193e+00
1.617699999999999960e+01,1.609718513488769531e+01,4.933848371904821506e-01
1.616799999999999926e+01,1.609719085693359375e+01,4.379585790846456939e-01
1.613100000000000023e+01,1.609719085693359375e+01,2.095911168954589232e-01
1.603699999999999903e+01,1.609719085693359375e+01,-3.753249169644866101e-01
1.589700000000000024e+01,1.609718894958496094e+01,-1.259287598823430221e+00
1.589100000000000001e+01,1.609718704223632812e+01,-1.297508289197206732e+00
1.588199999999999967e+01,1.609718704223632812e+01,-1.354911486187687197e+00
1.588499999999999979e+01,1.609718704223632812e+01,-1.335769859844685659e+00
