True Value,Predicted Value,Error
1.149000000000000021e+01,1.146055412292480469e+01,2.562739519164101698e-01
1.149000000000000021e+01,1.146054935455322266e+01,2.563154521042432799e-01
1.150000000000000000e+01,1.146054935455322266e+01,3.430490908415421147e-01
1.149000000000000021e+01,1.146055030822753906e+01,2.563071520666766467e-01
1.150999999999999979e+01,1.146054935455322266e+01,4.296320195202183445e-01
1.150000000000000000e+01,1.146055221557617188e+01,3.430242123811141353e-01
1.146999999999999886e+01,1.146055030822753906e+01,8.238615320365999528e-02
1.150000000000000000e+01,1.146054649353027344e+01,3.430739693019700942e-01
1.150000000000000000e+01,1.146055030822753906e+01,3.430407980213994734e-01
1.151999999999999957e+01,1.146055030822753906e+01,5.160563521914974805e-01
1.149000000000000021e+01,1.146055316925048828e+01,2.562822519539767474e-01
1.149000000000000021e+01,1.146054935455322266e+01,2.563154521042432799e-01
1.150000000000000000e+01,1.146054935455322266e+01,3.430490908415421147e-01
1.146999999999999886e+01,1.146055030822753906e+01,8.238615320365999528e-02
1.150000000000000000e+01,1.146054649353027344e+01,3.430739693019700942e-01
1.149000000000000021e+01,1.146055030822753906e+01,2.563071520666766467e-01
1.145999999999999908e+01,1.146054935455322266e+01,-4.793669748896858991e-03
1.149000000000000021e+01,1.146054458618164062e+01,2.563569522920765009e-01
1.150000000000000000e+01,1.146054935455322266e+01,3.430490908415421147e-01
1.151999999999999957e+01,1.146055030822753906e+01,5.160563521914974805e-01
1.149000000000000021e+01,1.146055316925048828e+01,2.562822519539767474e-01
1.149000000000000021e+01,1.146054935455322266e+01,2.563154521042432799e-01
1.150000000000000000e+01,1.146054935455322266e+01,3.430490908415421147e-01
1.150999999999999979e+01,1.146055030822753906e+01,4.296237339049585047e-01
1.150999999999999979e+01,1.146055221557617188e+01,4.296071626744388250e-01
1.149000000000000021e+01,1.146055221557617188e+01,2.562905519915433805e-01
1.150000000000000000e+01,1.146054935455322266e+01,3.430490908415421147e-01
1.150000000000000000e+01,1.146055030822753906e+01,3.430407980213994734e-01
1.149000000000000021e+01,1.146055030822753906e+01,2.563071520666766467e-01
1.150000000000000000e+01,1.146054935455322266e+01,3.430490908415421147e-01
