True Value,Predicted Value,Error
1.621099999999999852e+01,1.409427738189697266e+01,1.305732291717368554e+01
1.642699999999999605e+01,1.409427833557128906e+01,1.420053366061184441e+01
1.661400000000000077e+01,1.409427833557128906e+01,1.516625535348929610e+01
1.680900000000000105e+01,1.409427833557128906e+01,1.615040552340241575e+01
1.691999999999999815e+01,1.409427738189697266e+01,1.670048828666090657e+01
1.712399999999999878e+01,1.409427642822265625e+01,1.769284963663479715e+01
1.719100000000000250e+01,1.409427356719970703e+01,1.801364919318419311e+01
1.721499999999999986e+01,1.409427165985107422e+01,1.812796015189616838e+01
1.727400000000000091e+01,1.409426975250244141e+01,1.840760824069445079e+01
1.731800000000000139e+01,1.409426784515380859e+01,1.861492178569229949e+01
1.734299999999999642e+01,1.409426593780517578e+01,1.873224968110950428e+01
1.711299999999999955e+01,1.409426403045654297e+01,1.764001618385704973e+01
1.708699999999999974e+01,1.409426403045654297e+01,1.751469520421055037e+01
1.715000000000000213e+01,1.409426307678222656e+01,1.781770800710073033e+01
1.712500000000000000e+01,1.409426212310791016e+01,1.769773942710709491e+01
1.710099999999999909e+01,1.409426212310791016e+01,1.758223423713285172e+01
1.695599999999999596e+01,1.409426212310791016e+01,1.687743498992738012e+01
1.683799999999999741e+01,1.409426307678222656e+01,1.629490986588532664e+01
1.671900000000000119e+01,1.409426403045654297e+01,1.569912057864380728e+01
1.657499999999999929e+01,1.409426498413085938e+01,1.496672709423312320e+01
1.651699999999999946e+01,1.409426593780517578e+01,1.466812412783691855e+01
1.643100000000000094e+01,1.409426784515380859e+01,1.422148472306123956e+01
1.639499999999999957e+01,1.409426784515380859e+01,1.403313299692705840e+01
1.633000000000000185e+01,1.409426975250244141e+01,1.369093844150373585e+01
1.628500000000000014e+01,1.409426975250244141e+01,1.345244241631905702e+01
1.619799999999999685e+01,1.409427165985107422e+01,1.298758081336537273e+01
1.608000000000000185e+01,1.409427165985107422e+01,1.234905684172218443e+01
1.596300000000000274e+01,1.409427165985107422e+01,1.170662369322137586e+01
1.579700000000000060e+01,1.409427356719970703e+01,1.077879618155531638e+01
1.560999999999999943e+01,1.409427356719970703e+01,9.709970741834032637e+00
1.545299999999999940e+01,1.409427356719970703e+01,8.792638534914207327e+00
1.537399999999999878e+01,1.409427356719970703e+01,8.323965349292910432e+00
1.529899999999999949e+01,1.409427547454833984e+01,7.874531181460615592e+00
1.526800000000000068e+01,1.409427547454833984e+01,7.687480517760418408e+00
1.525300000000000011e+01,1.409427547454833984e+01,7.596699176894121663e+00
1.523099999999999987e+01,1.409427642822265625e+01,7.463223503232510936e+00
1.522200000000000131e+01,1.409427738189697266e+01,7.408504914617189741e+00
1.523600000000000243e+01,1.409427738189697266e+01,7.493585049245403695e+00
1.513899999999999757e+01,1.409427928924560547e+01,6.900856798694711358e+00
1.506600000000000250e+01,1.409427738189697266e+01,6.449771791471057725e+00
1.507700000000000351e+01,1.409427738189697266e+01,6.518024926066397384e+00
1.510100000000000087e+01,1.409427928924560547e+01,6.666583078964276154e+00
1.507900000000000063e+01,1.409427928924560547e+01,6.530411239169674253e+00
1.507100000000000151e+01,1.409427928924560547e+01,6.480795639004684361e+00
1.511500000000000021e+01,1.409427928924560547e+01,6.753031496886500840e+00
1.509500000000000242e+01,1.409427928924560547e+01,6.629484668793618418e+00
1.518100000000000094e+01,1.409427928924560547e+01,7.158426393217808048e+00
1.522900000000000098e+01,1.409427928924560547e+01,7.451052010994782648e+00
1.514299999999999891e+01,1.409428119659423828e+01,6.925436197621083423e+00
1.517100000000000115e+01,1.409427928924560547e+01,7.097229653644424374e+00
1.523800000000000132e+01,1.409427928924560547e+01,7.505714075038691036e+00
1.537399999999999878e+01,1.409427928924560547e+01,8.323928130313474227e+00
1.539099999999999824e+01,1.409428119659423828e+01,8.425175774191151490e+00
1.535299999999999976e+01,1.409428119659423828e+01,8.198520181109628879e+00
1.531400000000000006e+01,1.409428024291992188e+01,7.964736561839350415e+00
1.527100000000000080e+01,1.409427928924560547e+01,7.705590405044825175e+00
1.529299999999999748e+01,1.409427928924560547e+01,7.838362066006618001e+00
1.532499999999999929e+01,1.409427928924560547e+01,8.030803985346778973e+00
1.534500000000000064e+01,1.409427928924560547e+01,8.150672601853340637e+00
1.535199999999999854e+01,1.409427928924560547e+01,8.192552831907198296e+00
1.534999999999999964e+01,1.409427928924560547e+01,8.180590949540027523e+00
1.537799999999999656e+01,1.409427928924560547e+01,8.347774162793545116e+00
1.536799999999999855e+01,1.409427928924560547e+01,8.288135806574656428e+00
1.534899999999999842e+01,1.409427928924560547e+01,8.174608839366689139e+00
1.534699999999999953e+01,1.409427928924560547e+01,8.162642280278843643e+00
1.539600000000000080e+01,1.409427928924560547e+01,8.454927973203398395e+00
1.544200000000000017e+01,1.409427928924560547e+01,8.727630557922513077e+00
1.546200000000000152e+01,1.409427928924560547e+01,8.845690795203699608e+00
1.546200000000000152e+01,1.409427928924560547e+01,8.845690795203699608e+00
1.549899999999999523e+01,1.409427928924560547e+01,9.063298991898768975e+00
1.549899999999999878e+01,1.409427928924560547e+01,9.063298991898790291e+00
1.550999999999999801e+01,1.409428024291992188e+01,9.127786957318351213e+00
1.555399999999999849e+01,1.409428024291992188e+01,9.384851209207129230e+00
1.559299999999999820e+01,1.409427928924560547e+01,9.611496894467984831e+00
1.563599999999999923e+01,1.409427928924560547e+01,9.860071058802724053e+00
1.572699999999999854e+01,1.409428024291992188e+01,1.038163513117617320e+01
1.583400000000000141e+01,1.409428024291992188e+01,1.098724110824857547e+01
1.590899999999999892e+01,1.409428024291992188e+01,1.140687508378953474e+01
1.595100000000000051e+01,1.409428024291992188e+01,1.164014643019295825e+01
1.599599999999999866e+01,1.409428024291992188e+01,1.188872066191595955e+01
1.602100000000000080e+01,1.409427928924560547e+01,1.202622002842765880e+01
1.610899999999999821e+01,1.409427928924560547e+01,1.250680185458062610e+01
1.624799999999999756e+01,1.409427928924560547e+01,1.325529733354500550e+01
1.627700000000000102e+01,1.409427833557128906e+01,1.340985233414457056e+01
1.628499999999999659e+01,1.409427833557128906e+01,1.345238971095307257e+01
1.627899999999999991e+01,1.409427738189697266e+01,1.342049645618912379e+01
1.626800000000000068e+01,1.409427738189697266e+01,1.336195363967929772e+01
1.624300000000000210e+01,1.409427642822265625e+01,1.322861276720646373e+01
1.625699999999999790e+01,1.409427642822265625e+01,1.330333746556770436e+01
1.623499999999999943e+01,1.409427547454833984e+01,1.318586095134991965e+01
1.627400000000000091e+01,1.409427547454833984e+01,1.339390761614637526e+01
1.629599999999999937e+01,1.409427547454833984e+01,1.351082796668912422e+01
1.632300000000000040e+01,1.409427547454833984e+01,1.365389037218440471e+01
1.630000000000000071e+01,1.409427547454833984e+01,1.353205230338442355e+01
1.631700000000000017e+01,1.409427547454833984e+01,1.362213964240767439e+01
1.632799999999999940e+01,1.409427547454833984e+01,1.368033148855744585e+01
1.637599999999999767e+01,1.409427452087402344e+01,1.393335050760854088e+01
1.642800000000000082e+01,1.409427547454833984e+01,1.420577383401303351e+01
1.645400000000000063e+01,1.409427452087402344e+01,1.434134848137824925e+01
1.644399999999999906e+01,1.409427452087402344e+01,1.428925735299182520e+01
