True Value,Predicted Value,Error
1.107000000000000028e+01,9.435318946838378906e+00,1.476676651455845679e+01
1.102000000000000135e+01,9.435345649719238281e+00,1.437980354156772123e+01
1.102000000000000135e+01,9.435351371765136719e+00,1.437975161737626628e+01
1.103999999999999915e+01,9.435353279113769531e+00,1.453484348628831313e+01
1.105000000000000071e+01,9.435360908508300781e+00,1.461211847503800776e+01
1.102000000000000135e+01,9.435372352600097656e+00,1.437956122867425890e+01
1.106000000000000050e+01,9.435372352600097656e+00,1.468921923508049510e+01
1.106000000000000050e+01,9.435383796691894531e+00,1.468911576227943883e+01
1.105000000000000071e+01,9.435395240783691406e+00,1.461180777571320633e+01
1.105000000000000071e+01,9.435402870178222656e+00,1.461173873141880541e+01
1.107000000000000028e+01,9.435406684875488281e+00,1.476597393969748850e+01
1.105000000000000071e+01,9.435419082641601562e+00,1.461159201229320281e+01
1.108000000000000007e+01,9.435423851013183594e+00,1.484274502695682685e+01
1.108000000000000007e+01,9.435437202453613281e+00,1.484262452659193876e+01
1.106000000000000050e+01,9.435448646545410156e+00,1.468852941640678367e+01
1.107000000000000028e+01,9.435452461242675781e+00,1.476556042237872113e+01
1.108000000000000007e+01,9.435459136962890625e+00,1.484242656170676433e+01
1.106000000000000050e+01,9.435466766357421875e+00,1.468836558447177687e+01
1.109999999999999964e+01,9.435466766357421875e+00,1.499579489768088081e+01
1.111000000000000121e+01,9.435480117797851562e+00,1.507218615843518883e+01
1.108000000000000007e+01,9.435494422912597656e+00,1.484210809645670004e+01
1.108000000000000007e+01,9.435498237609863281e+00,1.484207366778101722e+01
1.111000000000000121e+01,9.435502052307128906e+00,1.507198872810865886e+01
1.108000000000000007e+01,9.435513496398925781e+00,1.484193595307828950e+01
1.111999999999999922e+01,9.435515403747558594e+00,1.514824277205432423e+01
1.111999999999999922e+01,9.435529708862304688e+00,1.514811412893610232e+01
1.109999999999999964e+01,9.435543060302734375e+00,1.499510756484022878e+01
1.111000000000000121e+01,9.435546875000000000e+00,1.507158528352836235e+01
1.112999999999999901e+01,9.435553550720214844e+00,1.522413701060003888e+01
1.111000000000000121e+01,9.435564994812011719e+00,1.507142218891079288e+01
1.115000000000000036e+01,9.435569763183593750e+00,1.537605593557315231e+01
1.115000000000000036e+01,9.435586929321289062e+00,1.537590197918126655e+01
1.111999999999999922e+01,9.435603141784667969e+00,1.514745376092923834e+01
1.111999999999999922e+01,9.435606956481933594e+00,1.514741945609771356e+01
1.116000000000000014e+01,9.435608863830566406e+00,1.545153347822073364e+01
1.112999999999999901e+01,9.435622215270996094e+00,1.522352007842769872e+01
1.116999999999999993e+01,9.435626029968261719e+00,1.552707224737456038e+01
1.116000000000000014e+01,9.435641288757324219e+00,1.545124293228204237e+01
1.115000000000000036e+01,9.435650825500488281e+00,1.537532891927813417e+01
1.115000000000000036e+01,9.435656547546386719e+00,1.537527760048083891e+01
1.115000000000000036e+01,9.435661315917968750e+00,1.537523483481642650e+01
1.116999999999999993e+01,9.435664176940917969e+00,1.552673073463815534e+01
1.116999999999999993e+01,9.435673713684082031e+00,1.552664535645405586e+01
1.116999999999999993e+01,9.435681343078613281e+00,1.552657705390677378e+01
1.117999999999999972e+01,9.435688972473144531e+00,1.560206643583949315e+01
1.116999999999999993e+01,9.435696601867675781e+00,1.552644044881221141e+01
