True Value,Predicted Value,Error
8.024229999999999308e+00,8.142011642456054688e+00,-1.467824856167574854e+00
8.077339999999999520e+00,8.142010688781738281e+00,-8.006433898008350480e-01
8.104829999999999757e+00,8.142017364501953125e+00,-4.588296670251365006e-01
8.124829999999999330e+00,8.142021179199218750e+00,-2.115881710659721082e-01
8.133929999999999438e+00,8.142023086547851562e+00,-9.949786324509952984e-02
8.127730000000001453e+00,8.142022132873535156e+00,-1.758440902137952400e-01
8.171939999999997539e+00,8.142021179199218750e+00,3.661165011096361166e-01
8.112440000000001206e+00,8.142030715942382812e+00,-3.647572856302370714e-01
8.161429999999999296e+00,8.142022132873535156e+00,2.377998356472351416e-01
8.193429999999999325e+00,8.142031669616699219e+00,6.273115213445420446e-01
8.179439999999999600e+00,8.142038345336914062e+00,4.572642462452874423e-01
8.274729999999999919e+00,8.142037391662597656e+00,1.603588374936732341e+00
8.321429999999999438e+00,8.142054557800292969e+00,2.155584343072121989e+00
8.314229999999998455e+00,8.142066001892089844e+00,2.070714884095203434e+00
8.305039999999999978e+00,8.142066001892089844e+00,1.962350549881880513e+00
8.303129999999999455e+00,8.142064094543457031e+00,1.939821554721441688e+00
8.347529999999999006e+00,8.142064094543457031e+00,2.461397628478627642e+00
8.307729999999999393e+00,8.142070770263671875e+00,1.994037236842404859e+00
8.301929999999998699e+00,8.142066001892089844e+00,1.925624500663205785e+00
8.257440000000000779e+00,8.142064094543457031e+00,1.397235771093023216e+00
8.239329999999998932e+00,8.142057418823242188e+00,1.180588484461197130e+00
8.207040000000001001e+00,8.142055511474609375e+00,7.918139612502390623e-01
8.211740000000000705e+00,8.142048835754394531e+00,8.486771895555165202e-01
8.278740000000000876e+00,8.142048835754394531e+00,1.651110727545572532e+00
8.240830000000000766e+00,8.142061233520507812e+00,1.198529352983776608e+00
8.275729999999999364e+00,8.142055511474609375e+00,1.615259179859541039e+00
8.211629999999999541e+00,8.142062187194824219e+00,8.471864027626101468e-01
8.245139999999999247e+00,8.142050743103027344e+00,1.250303292569585389e+00
8.234439999999999316e+00,8.142054557800292969e+00,1.121939587873690858e+00
8.258840000000001069e+00,8.142052650451660156e+00,1.414089019139986858e+00
8.253130000000000521e+00,8.142056465148925781e+00,1.345835275235876871e+00
8.278740000000000876e+00,8.142055511474609375e+00,1.651030090634462377e+00
8.239240000000000563e+00,8.142060279846191406e+00,1.179474322313819545e+00
8.182540000000001257e+00,8.142055511474609375e+00,4.947667658867768714e-01
8.234350000000000946e+00,8.142043113708496094e+00,1.120997847935840008e+00
8.194549999999999557e+00,8.142051696777343750e+00,6.406490072384183332e-01
8.283340000000000813e+00,8.142045021057128906e+00,1.705773020820972041e+00
8.235939999999999372e+00,8.142060279846191406e+00,1.139878631386435304e+00
8.269540000000001001e+00,8.142053604125976562e+00,1.541638300002472040e+00
8.229840000000001154e+00,8.142059326171875000e+00,1.066614585801499704e+00
8.259040000000000603e+00,8.142052650451660156e+00,1.416476364666358734e+00
8.171849999999999170e+00,8.142057418823242188e+00,3.645757224711293487e-01
8.209950000000002746e+00,8.142041206359863281e+00,8.271523412461641023e-01
