True Value,Predicted Value,Error
7.825000000000000178e+00,7.801304340362548828e+00,3.028199314690268040e-01
7.819000000000000838e+00,7.801303386688232422e+00,2.263283452074231483e-01
7.813000000000000611e+00,7.801301479339599609e+00,1.497314816383079616e-01
7.818999999999999950e+00,7.801300048828125000e+00,2.263710342994622315e-01
7.819000000000000838e+00,7.801301479339599609e+00,2.263527389743090756e-01
7.836999999999999744e+00,7.801301479339599609e+00,4.555125770116133510e-01
7.825000000000000178e+00,7.801306724548339844e+00,3.027894626410266299e-01
7.849000000000000199e+00,7.801304340362548828e+00,6.076654304682299612e-01
7.836999999999999744e+00,7.801310062408447266e+00,4.554030571845409936e-01
7.849000000000000199e+00,7.801309108734130859e+00,6.076046791421753079e-01
7.868000000000000327e+00,7.801311969757080078e+00,8.475855394372171503e-01
7.903999999999999915e+00,7.801317691802978516e+00,1.299118271723448848e+00
7.891999999999999460e+00,7.801328182220458984e+00,1.148907979973903704e+00
7.903999999999999915e+00,7.801327705383300781e+00,1.298991581689007191e+00
7.903999999999999915e+00,7.801331043243408203e+00,1.298949351677526787e+00
7.910000000000000142e+00,7.801332950592041016e+00,1.373793292136019195e+00
7.903999999999999915e+00,7.801334381103515625e+00,1.298907121666046161e+00
7.916000000000000369e+00,7.801334381103515625e+00,1.448529799096573312e+00
7.927999999999999936e+00,7.801337242126464844e+00,1.597663444418959244e+00
7.917000000000000703e+00,7.801341533660888672e+00,1.460887537439838679e+00
7.910000000000000142e+00,7.801340579986572266e+00,1.373696839613500309e+00
7.903999999999999915e+00,7.801338672637939453e+00,1.298852825936999800e+00
7.917000000000000703e+00,7.801336765289306641e+00,1.460947766965947192e+00
7.903999999999999915e+00,7.801339626312255859e+00,1.298840760219434065e+00
7.903999999999999915e+00,7.801337718963623047e+00,1.298864891654565756e+00
7.964999999999999858e+00,7.801336765289306641e+00,2.054780096807196976e+00
7.922000000000001485e+00,7.801351547241210938e+00,1.522954465523737921e+00
