True Value,Predicted Value,Error
6.537589999999999790e+00,6.480343818664550781e+00,8.756465507235695611e-01
6.563870000000003202e+00,6.480348110198974609e+00,1.272448872403453279e+00
6.570629999999999526e+00,6.480368614196777344e+00,1.373709763039802745e+00
6.534890000000001642e+00,6.480376243591308594e+00,8.341954709060602768e-01
6.552099999999998481e+00,6.480349540710449219e+00,1.095075766388627692e+00
6.562100000000000932e+00,6.480358600616455078e+00,1.245659154592978490e+00
6.565810000000002589e+00,6.480368614196777344e+00,1.301307619367986668e+00
6.592499999999998472e+00,6.480373859405517578e+00,1.700813660894667123e+00
6.603699999999998127e+00,6.480394363403320312e+00,1.867220446063234895e+00
6.565090000000001424e+00,6.480406284332275391e+00,1.289909440201520763e+00
6.539450000000000429e+00,6.480381011962890625e+00,9.032714989350756341e-01
6.541519999999997559e+00,6.480358123779296875e+00,9.349795799860080026e-01
6.545720000000001981e+00,6.480354785919189453e+00,9.985947165600195241e-01
6.534139999999998949e+00,6.480356216430664062e+00,8.231195470151373428e-01
6.521999999999998465e+00,6.480348587036132812e+00,6.386294536011294376e-01
6.569690000000000474e+00,6.480337619781494141e+00,1.360069960964768843e+00
6.570999999999997954e+00,6.480372428894042969e+00,1.379205160644574990e+00
6.573519999999994923e+00,6.480380058288574219e+00,1.416895996534897284e+00
6.564009999999999678e+00,6.480382919311523438e+00,1.274024273096418858e+00
6.515810000000000990e+00,6.480374813079833984e+00,5.438339503479536763e-01
6.589819999999997790e+00,6.480336189270019531e+00,1.661408213425833891e+00
6.584389999999999965e+00,6.480385780334472656e+00,1.579557402667935984e+00
6.546149999999999025e+00,6.480390548706054688e+00,1.004551550055289733e+00
6.559969999999999857e+00,6.480362415313720703e+00,1.213535804070432489e+00
6.568739999999998247e+00,6.480368614196777344e+00,1.345332374294323285e+00
6.581480000000000885e+00,6.480377674102783203e+00,1.536163991947368412e+00
6.547900000000001164e+00,6.480389118194580078e+00,1.031031045150675451e+00
6.519420000000001103e+00,6.480365276336669922e+00,5.990521191046316307e-01
6.550079999999998570e+00,6.480338096618652344e+00,1.064748879118212921e+00
6.553609999999999047e+00,6.480356216430664062e+00,1.117762325944555712e+00
6.539629999999998944e+00,6.480364322662353516e+00,9.062542886622858562e-01
6.504899999999999238e+00,6.480353832244873047e+00,3.773488870716874000e-01
6.502030000000000420e+00,6.480324268341064453e+00,3.338300755138928211e-01
6.551879999999998816e+00,6.480317592620849609e+00,1.092242339285048214e+00
6.549360000000000070e+00,6.480353832244873047e+00,1.053632229028897749e+00
6.538170000000000037e+00,6.480357646942138672e+00,8.842283553021925702e-01
6.562149999999998151e+00,6.480348587036132812e+00,1.246564204778393803e+00
6.545149999999997803e+00,6.480364799499511719e+00,9.898199506579086204e-01
6.535550000000000637e+00,6.480356693267822266e+00,8.445089813738456685e-01
6.544800000000002171e+00,6.480347156524658203e+00,9.847946992321223725e-01
6.543019999999997616e+00,6.480351448059082031e+00,9.577924557912951276e-01
6.552759999999997476e+00,6.480350494384765625e+00,1.105023007331748408e+00
6.515960000000001529e+00,6.480359077453613281e+00,5.463649645852374226e-01
6.502999999999997449e+00,6.480333805084228516e+00,3.485498218632775980e-01
6.543100000000001693e+00,6.480318546295166016e+00,9.595062539902440291e-01
6.495100000000000762e+00,6.480346202850341797e+00,2.271527328241129684e-01
6.458820000000001116e+00,6.480314731597900391e+00,-3.327965727160576148e-01
6.509059999999999846e+00,6.480279922485351562e+00,4.421541284709049058e-01
6.478330000000000588e+00,6.480311870574951172e+00,-3.059230658133475431e-02
6.460549999999997794e+00,6.480293273925781250e+00,-3.055974170277060420e-01
6.487950000000000550e+00,6.480276107788085938e+00,1.182791515334521842e-01
6.532290000000000596e+00,6.480292797088623047e+00,7.960026715191387270e-01
6.435529999999997308e+00,6.480328559875488281e+00,-6.961129833205810247e-01
6.455650000000002109e+00,6.480260372161865234e+00,-3.812222187055233635e-01
6.454800000000000537e+00,6.480264663696289062e+00,-3.945074006365576480e-01
