True Value,Predicted Value,Error
2.824699999999999989e+01,2.337489318847656250e+01,1.724822746317639854e+01
2.864600000000000080e+01,2.337489509582519531e+01,1.840084096968094940e+01
2.885900000000000176e+01,2.337489509582519531e+01,1.900310095351469641e+01
2.888699999999999690e+01,2.337489509582519531e+01,1.908161077361720359e+01
2.891800000000000637e+01,2.337489509582519531e+01,1.916835501824057530e+01
2.907600000000000051e+01,2.337489700317382812e+01,1.960759044169133247e+01
2.926800000000000423e+01,2.337489700317382812e+01,2.013496992218865245e+01
2.920500000000000895e+01,2.337489700317382812e+01,1.996268788504084313e+01
2.908000000000000185e+01,2.337489700317382812e+01,1.961864854479426867e+01
2.926500000000000057e+01,2.337489700317382812e+01,2.012678283555842285e+01
2.917700000000000671e+01,2.337489700317382812e+01,1.988587927760282881e+01
2.913599999999999923e+01,2.337489318847656250e+01,1.977315627238960971e+01
2.900000000000000355e+01,2.337489509582519531e+01,1.939691346267175120e+01
2.909100000000000463e+01,2.337489318847656250e+01,1.964905576131257448e+01
2.921700000000000585e+01,2.337489318847656250e+01,1.999557384920916547e+01
2.906000000000000227e+01,2.337489318847656250e+01,1.956334071412057440e+01
2.912600000000000122e+01,2.337489509582519531e+01,1.974560497210329402e+01
2.911199999999999832e+01,2.337489318847656250e+01,1.970701707723081952e+01
2.901100000000000279e+01,2.337489509582519531e+01,1.942747545474063742e+01
2.902899999999999991e+01,2.337489318847656250e+01,1.947744259713885384e+01
2.908399999999999963e+01,2.337489318847656250e+01,1.962971672233337017e+01
2.899299999999999500e+01,2.337489318847656250e+01,1.937745942649409869e+01
2.888499999999999801e+01,2.337489318847656250e+01,1.907601458031308894e+01
2.894199999999999662e+01,2.337489318847656250e+01,1.923539082137873990e+01
2.887699999999999534e+01,2.337489318847656250e+01,1.905359563501552600e+01
2.878300000000000125e+01,2.337489700317382812e+01,1.878922626837429277e+01
2.862199999999999633e+01,2.337489509582519531e+01,1.833241878336525232e+01
2.850799999999999912e+01,2.337489509582519531e+01,1.800584012969974523e+01
2.842700000000000671e+01,2.337489509582519531e+01,1.777220566424459136e+01
2.839600000000000080e+01,2.337489318847656250e+01,1.768244404677925985e+01
2.844399999999999551e+01,2.337489318847656250e+01,1.782135709296665027e+01
2.840299999999999869e+01,2.337489318847656250e+01,1.770273144218370120e+01
2.840200000000000458e+01,2.337489318847656250e+01,1.769983385509274498e+01
2.844200000000000017e+01,2.337489509582519531e+01,1.781557170443289806e+01
2.846599999999999753e+01,2.337489509582519531e+01,1.788486230652287645e+01
2.825099999999999767e+01,2.337489700317382812e+01,1.725993061069048906e+01
2.806299999999999883e+01,2.337489700317382812e+01,1.670563730472925457e+01
2.788700000000000045e+01,2.337489509582519531e+01,1.617995805993762559e+01
2.785699999999999932e+01,2.337489509582519531e+01,1.608968985954985698e+01
2.780600000000000449e+01,2.337489509582519531e+01,1.593578689554343875e+01
2.794200000000000017e+01,2.337489700317382812e+01,1.634493950621348546e+01
2.798199999999999577e+01,2.337489700317382812e+01,1.646452361098623385e+01
2.801000000000000156e+01,2.337489700317382812e+01,1.654802926392778772e+01
2.795099999999999696e+01,2.337489700317382812e+01,1.637187577126460525e+01
2.797099999999999653e+01,2.337489509582519531e+01,1.643167889662436565e+01
2.805100000000000193e+01,2.337489700317382812e+01,1.667000462310140207e+01
2.819699999999999918e+01,2.337489700317382812e+01,1.710147532299950868e+01
2.821199999999999974e+01,2.337489700317382812e+01,1.714555152710255115e+01
2.815600000000000946e+01,2.337489700317382812e+01,1.698076075019952924e+01
2.816699999999999804e+01,2.337489700317382812e+01,1.701318208125171338e+01
2.791300000000000026e+01,2.337489700317382812e+01,1.625802671452789738e+01
2.813000000000000611e+01,2.337489700317382812e+01,1.690402771712114216e+01
2.822800000000000153e+01,2.337489700317382812e+01,1.719251451334197611e+01
2.810000000000000142e+01,2.337489700317382812e+01,1.681531315596502907e+01
2.823499999999999233e+01,2.337489700317382812e+01,1.721304408296853339e+01
