True Value,Predicted Value,Error
4.115959999999999042e+01,2.990061187744140625e+01,2.735446438390700052e+01
4.126200000000000756e+01,2.990061187744140625e+01,2.753474897619746997e+01
4.125150000000000716e+01,2.990061187744140625e+01,2.751630394666521084e+01
4.122569999999999624e+01,2.990061187744140625e+01,2.747094196716754411e+01
4.133079999999998932e+01,2.990061187744140625e+01,2.765537594858697545e+01
4.138100000000000023e+01,2.990061187744140625e+01,2.774313845136316914e+01
4.152010000000000645e+01,2.990061187744140625e+01,2.798521227684566526e+01
4.150659999999999172e+01,2.990061378479003906e+01,2.796178490941188954e+01
4.149089999999999634e+01,2.990061187744140625e+01,2.793453051767638584e+01
4.156019999999999470e+01,2.990061378479003906e+01,2.805469226618244605e+01
4.158850000000000335e+01,2.990061187744140625e+01,2.810365394894886037e+01
4.182860000000000156e+01,2.990061187744140625e+01,2.851634556872234683e+01
4.172209999999999752e+01,2.990061187744140625e+01,2.833387610537003809e+01
4.180020000000000380e+01,2.990061187744140625e+01,2.846777795933654787e+01
4.175420000000001153e+01,2.990061378479003906e+01,2.838896737384495239e+01
4.181140000000000612e+01,2.990061378479003906e+01,2.848693470012954521e+01
4.124219999999999686e+01,2.990061378479003906e+01,2.749995445250243264e+01
4.226390000000000668e+01,2.990061187744140625e+01,2.925259647727398260e+01
4.180010000000000048e+01,2.990061378479003906e+01,2.846760226700405383e+01
4.174590000000000600e+01,2.990061187744140625e+01,2.837473409977650007e+01
4.160389999999998878e+01,2.990061378479003906e+01,2.813026234369843692e+01
4.172299999999998477e+01,2.990061187744140625e+01,2.833542200359174146e+01
4.172679999999998302e+01,2.990061187744140625e+01,2.834194839421805767e+01
4.175420000000000442e+01,2.990061187744140625e+01,2.838897194188512074e+01
4.164210000000000633e+01,2.990061187744140625e+01,2.819619597128530231e+01
4.174020000000000152e+01,2.990061187744140625e+01,2.836495302504203408e+01
4.176310000000001565e+01,2.990061187744140625e+01,2.840423273789207670e+01
4.161430000000000007e+01,2.990061187744140625e+01,2.814822818732645615e+01
4.165530000000000399e+01,2.990061187744140625e+01,2.821894962359795045e+01
4.168070000000000164e+01,2.990061187744140625e+01,2.826269261926645981e+01
4.181820000000001158e+01,2.990061378479003906e+01,2.849856334134412350e+01
