True Value,Predicted Value,Error
1.219900000000000162e+01,1.234915447235107422e+01,-1.230875254947721764e+00
1.220299999999999940e+01,1.234915447235107422e+01,-1.197692963624312323e+00
1.220880000000000010e+01,1.234915447235107422e+01,-1.149617262557123709e+00
1.227159999999999940e+01,1.234915447235107422e+01,-6.319833791117280830e-01
1.224709999999999965e+01,1.234915637969970703e+01,-8.333105771954779639e-01
1.283419999999999916e+01,1.234915924072265625e+01,3.779283159662019553e+00
1.321519999999999939e+01,1.234915447235107422e+01,6.553404622320700312e+00
1.226230000000000153e+01,1.234914875030517578e+01,-7.082582411552013069e-01
1.228420000000000201e+01,1.234915351867675781e+01,-5.287566034154099759e-01
1.217439999999999678e+01,1.234915351867675781e+01,-1.435417915271069544e+00
1.218179999999999907e+01,1.234915447235107422e+01,-1.373807420504975951e+00
1.217789999999999928e+01,1.234915351867675781e+01,-1.406264780272120207e+00
1.215969999999999729e+01,1.234915351867675781e+01,-1.558044348764859199e+00
1.212699999999999889e+01,1.234915447235107422e+01,-1.831899664806426520e+00
1.217360000000000042e+01,1.234915542602539062e+01,-1.442099510624549774e+00
1.215160000000000018e+01,1.234915733337402344e+01,-1.625772189456723860e+00
1.311880000000000024e+01,1.234915828704833984e+01,5.866708181782330556e+00
1.292839999999999812e+01,1.234915065765380859e+01,4.480441062669701324e+00
1.221429999999999971e+01,1.234915065765380859e+01,-1.104039180745592263e+00
1.219340000000000224e+01,1.234915447235107422e+01,-1.277367037504485658e+00
1.217950000000000088e+01,1.234915447235107422e+01,-1.392951043565608948e+00
1.246549999999999692e+01,1.234915447235107422e+01,9.333402402544842547e-01
1.230419999999999625e+01,1.234915447235107422e+01,-3.653587584002046529e-01
1.227140000000000164e+01,1.234915447235107422e+01,-6.336234851041655514e-01
1.225830000000000020e+01,1.234915447235107422e+01,-7.411669836035503778e-01
1.228510000000000169e+01,1.234915542602539062e+01,-5.214074449975085734e-01
1.224530000000000385e+01,1.234915828704833984e+01,-8.481481633633799477e-01
1.225449999999999839e+01,1.234915733337402344e+01,-7.724291760090175041e-01
1.218550000000000111e+01,1.234915447235107422e+01,-1.343026321046104643e+00
1.216389999999999816e+01,1.234915447235107422e+01,-1.522985821579230903e+00
1.356630000000000003e+01,1.234915542602539062e+01,8.971824108081124294e+00
1.245550000000000068e+01,1.234914493560791016e+01,8.538803291083498781e-01
1.219839999999999947e+01,1.234915256500244141e+01,-1.235838839539955547e+00
1.227069999999999794e+01,1.234915351867675781e+01,-6.393565051444488612e-01
1.223550000000000360e+01,1.234915351867675781e+01,-9.288833204752905415e-01
1.219749999999999979e+01,1.234915447235107422e+01,-1.243324225054924792e+00
1.221509999999999962e+01,1.234915447235107422e+01,-1.097448832601244373e+00
1.221460000000000257e+01,1.234915447235107422e+01,-1.101587218173919913e+00
1.220279999999999632e+01,1.234915447235107422e+01,-1.199351561535696220e+00
1.219759999999999955e+01,1.234915542602539062e+01,-1.242502016998352721e+00
1.321909999999999741e+01,1.234915924072265625e+01,6.580937879865810025e+00
1.333110000000000106e+01,1.234914970397949219e+01,7.365861001871628844e+00
1.216610000000000014e+01,1.234914684295654297e+01,-1.504564675257829665e+00
1.218609999999999616e+01,1.234915256500244141e+01,-1.338020900882524344e+00
1.218939999999999912e+01,1.234915351867675781e+01,-1.310593783752758146e+00
1.218390000000000484e+01,1.234915351867675781e+01,-1.356326945204350931e+00
1.218579999999999863e+01,1.234915351867675781e+01,-1.340523549350548960e+00
1.217420000000000258e+01,1.234915351867675781e+01,-1.437084315000206836e+00
1.218940000000000090e+01,1.234915447235107422e+01,-1.310601607553064873e+00
1.219909999999999961e+01,1.234915447235107422e+01,-1.230045432458743759e+00
1.222150000000000247e+01,1.234915828704833984e+01,-1.044538616768296402e+00
1.218829999999999991e+01,1.234915828704833984e+01,-1.319776236623154464e+00
1.321710000000000029e+01,1.234915447235107422e+01,6.566837866467880147e+00
1.279149999999999920e+01,1.234914875030517578e+01,3.458165576318831924e+00
1.225260000000000105e+01,1.234915161132812500e+01,-7.880091680796234010e-01
1.224849999999999817e+01,1.234915351867675781e+01,-8.217620008716141067e-01
1.221870000000000189e+01,1.234915351867675781e+01,-1.067654649649765641e+00
1.223349999999999937e+01,1.234915351867675781e+01,-9.453837305493804077e-01
1.226830000000000176e+01,1.234915351867675781e+01,-6.590441925674791479e-01
1.234969999999999679e+01,1.234915447235107422e+01,4.417335230188365429e-03
1.225360000000000227e+01,1.234915447235107422e+01,-7.798073411166671631e-01
1.220529999999999760e+01,1.234915447235107422e+01,-1.178622994527595891e+00
1.222770000000000046e+01,1.234915828704833984e+01,-9.933044403145266932e-01
1.225210000000000221e+01,1.234915733337402344e+01,-7.921689618434489821e-01
1.225289999999999679e+01,1.234915542602539062e+01,-7.855726075083764304e-01
1.304660000000000331e+01,1.234915542602539062e+01,5.345795640048844000e+00
1.310479999999999734e+01,1.234915065765380859e+01,5.766202783302216694e+00
1.226770000000000138e+01,1.234914875030517578e+01,-6.639284487326425621e-01
1.225809999999999889e+01,1.234915351867675781e+01,-7.428028705652501840e-01
1.224440000000000062e+01,1.234915447235107422e+01,-8.555296490728300229e-01
1.231430000000000113e+01,1.234915351867675781e+01,-2.830328859679939191e-01
1.225579999999999714e+01,1.234915447235107422e+01,-7.617166757867874782e-01
1.224510000000000254e+01,1.234915351867675781e+01,-8.497563815465390968e-01
1.222930000000000028e+01,1.234915447235107422e+01,-9.800599572426380579e-01
1.222160000000000046e+01,1.234915542602539062e+01,-1.043688437073625019e+00
1.223580000000000290e+01,1.234915828704833984e+01,-9.264476948653698196e-01
1.335250000000000092e+01,1.234915828704833984e+01,7.514261096810792573e+00
1.274220000000000041e+01,1.234914684295654297e+01,3.084656943412106500e+00
1.219319999999999737e+01,1.234915256500244141e+01,-1.279012605406653513e+00
1.219549999999999912e+01,1.234915447235107422e+01,-1.259927615522734801e+00
1.218950000000000244e+01,1.234915447235107422e+01,-1.309770477468901406e+00
1.219629999999999548e+01,1.234915447235107422e+01,-1.253285605889317145e+00
1.221379999999999733e+01,1.234915447235107422e+01,-1.108209339853910569e+00
1.224210000000000065e+01,1.234915447235107422e+01,-8.744780090921783211e-01
1.222950000000000159e+01,1.234915447235107422e+01,-9.784085396056469985e-01
1.223879999999999768e+01,1.234915637969970703e+01,-9.016928105672891158e-01
1.223029999999999795e+01,1.234915828704833984e+01,-9.718345997100799050e-01
1.227950000000000230e+01,1.234915733337402344e+01,-5.672652255712457015e-01
1.223709999999999987e+01,1.234915542602539062e+01,-9.157024623921579121e-01
1.340410000000000146e+01,1.234915542602539062e+01,7.870312620575874440e+00
1.269109999999999872e+01,1.234914588928222656e+01,2.694440282700255818e+00
1.223650000000000126e+01,1.234915256500244141e+01,-9.206273444403230144e-01
1.226350000000000229e+01,1.234915351867675781e+01,-6.984426850145187826e-01
1.223269999999999946e+01,1.234915351867675781e+01,-9.519854053214609202e-01
1.225890000000000057e+01,1.234915351867675781e+01,-7.362285252082750864e-01
1.246840000000000259e+01,1.234915351867675781e+01,9.563896035036151266e-01
1.248419999999999952e+01,1.234915351867675781e+01,1.081739168895417658e+00
1.250450000000000195e+01,1.234915447235107422e+01,1.242316987076074186e+00
1.250440000000000218e+01,1.234915447235107422e+01,1.241527203615750752e+00
1.243070000000000341e+01,1.234915733337402344e+01,6.559780754581797657e-01
1.238380000000000081e+01,1.234915637969970703e+01,2.797495138834103501e-01
1.227180000000000071e+01,1.234915447235107422e+01,-6.303433265786071438e-01
1.349089999999999989e+01,1.234915447235107422e+01,8.463079021035852634e+00
1.276519999999999833e+01,1.234914398193359375e+01,3.259298859919191660e+00
1.244759999999999955e+01,1.234915065765380859e+01,7.909102344724361355e-01
1.240890000000000093e+01,1.234915351867675781e+01,4.814808832631668478e-01
1.239390000000000569e+01,1.234915447235107422e+01,3.610286322217498012e-01
1.238550000000000217e+01,1.234915447235107422e+01,2.934522437441197118e-01
1.250429999999999886e+01,1.234915447235107422e+01,1.240737407523209157e+00
1.255819999999999759e+01,1.234915447235107422e+01,1.664613779434340968e+00
1.251199999999999868e+01,1.234915351867675781e+01,1.301522389092398369e+00
1.245259999999999856e+01,1.234915351867675781e+01,8.307219482135518307e-01
1.247240000000000215e+01,1.234915733337402344e+01,9.881231088321309475e-01
1.245540000000000269e+01,1.234915447235107422e+01,8.530077528536091913e-01
1.262420000000000009e+01,1.234915447235107422e+01,2.178716494105970014e+00
1.388359999999999239e+01,1.234915351867675781e+01,1.105222335217980500e+01
1.264129999999999932e+01,1.234913730621337891e+01,2.311176016601302230e+00
1.254709999999999681e+01,1.234915065765380859e+01,1.577650152993028465e+00
1.260570000000000057e+01,1.234915256500244141e+01,2.035170081769034134e+00
1.253500000000000192e+01,1.234915256500244141e+01,1.482628121241009067e+00
1.261500000000000377e+01,1.234915256500244141e+01,2.107391478379407879e+00
1.262350000000000172e+01,1.234915256500244141e+01,2.173307204797087167e+00
1.263520000000000110e+01,1.234915256500244141e+01,2.263893211010191031e+00
1.254779999999999873e+01,1.234915256500244141e+01,1.583125607656779232e+00
1.344259999999999877e+01,1.234915447235107422e+01,8.134181837210990196e+00
1.345999999999999908e+01,1.234914875030517578e+01,8.252981052710426368e+00
1.267370000000000196e+01,1.234914302825927734e+01,2.560869925441856321e+00
1.258319999999999972e+01,1.234915065765380859e+01,1.860014482374842348e+00
1.253239999999999910e+01,1.234915256500244141e+01,1.462189484835767495e+00
1.264860000000000362e+01,1.234915256500244141e+01,2.367435407851953055e+00
1.261580000000000013e+01,1.234915256500244141e+01,2.113599097937179483e+00
1.266559999999999953e+01,1.234915256500244141e+01,2.498479621948886287e+00
1.254569999999999830e+01,1.234915161132812500e+01,1.566659402599084316e+00
1.266019999999999968e+01,1.234915256500244141e+01,2.456891952714477245e+00
1.261160000000000103e+01,1.234915637969970703e+01,2.080970061691569395e+00
1.248789999999999978e+01,1.234915637969970703e+01,1.111024434054506793e+00
1.254969999999999786e+01,1.234915447235107422e+01,1.598010531318865723e+00
1.340000000000000391e+01,1.234915447235107422e+01,7.842130803350219281e+00
1.321889999999999965e+01,1.234914493560791016e+01,6.579632680420378854e+00
1.259050000000000225e+01,1.234914684295654297e+01,1.916946563229889433e+00
1.260789999999999900e+01,1.234915256500244141e+01,2.052264334247238864e+00
1.266149999999999842e+01,1.234915256500244141e+01,2.466907041010599766e+00
1.260289999999999999e+01,1.234915161132812500e+01,2.013412696061025464e+00
1.254079999999999728e+01,1.234915256500244141e+01,1.528191463045068144e+00
1.257460000000000200e+01,1.234915256500244141e+01,1.792879574678801324e+00
1.262199999999999989e+01,1.234915256500244141e+01,2.161681468844545151e+00
1.254620000000000424e+01,1.234915351867675781e+01,1.570567034825256725e+00
1.254410000000000203e+01,1.234915637969970703e+01,1.554066216789526278e+00
1.338680000000000092e+01,1.234915542602539062e+01,7.751251785151120899e+00
1.310829999999999806e+01,1.234914588928222656e+01,5.791400187040055769e+00
1.255080000000000418e+01,1.234914875030517578e+01,1.606680448217072454e+00
1.257160000000000011e+01,1.234915256500244141e+01,1.769444104151887576e+00
1.256229999999999514e+01,1.234915256500244141e+01,1.696723012486199167e+00
1.254779999999999873e+01,1.234915256500244141e+01,1.583125607656779232e+00
1.253610000000000291e+01,1.234915256500244141e+01,1.491272684467748855e+00
1.257020000000000159e+01,1.234915256500244141e+01,1.758503723071710656e+00
1.255830000000000268e+01,1.234915256500244141e+01,1.665411998419859652e+00
1.253350000000000009e+01,1.234915447235107422e+01,1.470822417113542668e+00
1.262820000000000320e+01,1.234915637969970703e+01,2.209686418494291260e+00
1.255610000000000070e+01,1.234915542602539062e+01,1.648159651281927429e+00
1.360050000000000203e+01,1.234915447235107422e+01,9.200731794043804257e+00
1.298819999999999908e+01,1.234914302825927734e+01,4.920288967991883311e+00
1.255339999999999812e+01,1.234914875030517578e+01,1.627059200653387716e+00
1.253609999999999935e+01,1.234915256500244141e+01,1.491272684467720877e+00
1.247989999999999888e+01,1.234915256500244141e+01,1.047664123891677734e+00
1.246900000000000119e+01,1.234915256500244141e+01,9.611631646287575048e-01
1.246279999999999966e+01,1.234915256500244141e+01,9.118932743649761363e-01
1.247140000000000093e+01,1.234915351867675781e+01,9.802145815485278080e-01
1.249659999999999727e+01,1.234915447235107422e+01,1.179885149952171641e+00
1.254529999999999745e+01,1.234915447235107422e+01,1.563498104062264638e+00
1.251399999999999935e+01,1.234915733337402344e+01,1.317265995093302777e+00
1.249039999999999573e+01,1.234915542602539062e+01,1.130825065447104594e+00
1.249450000000000216e+01,1.234915447235107422e+01,1.163276062658993304e+00
1.352260000000000062e+01,1.234915447235107422e+01,8.677662044643236428e+00
1.304839999999999911e+01,1.234914398193359375e+01,5.358940698218980003e+00
1.249360000000000248e+01,1.234914875030517578e+01,1.156201972968773362e+00
1.247850000000000037e+01,1.234915256500244141e+01,1.036562367252145345e+00
1.242370000000000019e+01,1.234915256500244141e+01,6.000421371858527531e-01
1.245350000000000534e+01,1.234915256500244141e+01,8.378964547923386519e-01
1.247059999999999924e+01,1.234915256500244141e+01,9.738700222728484679e-01
1.248460000000000036e+01,1.234915256500244141e+01,1.084916096611497016e+00
1.250739999999999696e+01,1.234915351867675781e+01,1.265222838665423621e+00
1.249679999999999858e+01,1.234915447235107422e+01,1.181466676660620108e+00
1.240250000000000163e+01,1.234915828704833984e+01,4.300883930793129584e-01
1.252180000000000248e+01,1.234915637969970703e+01,1.378744432112758656e+00
1.383560000000000123e+01,1.234915447235107422e+01,1.074362895464545709e+01
1.263319999999999688e+01,1.234913921356201172e+01,2.248525998464246722e+00
1.246610000000000440e+01,1.234915065765380859e+01,9.381389716607100304e-01
1.243729999999999691e+01,1.234915256500244141e+01,7.087344921932857700e-01
1.243010000000000126e+01,1.234915256500244141e+01,6.512211084187564669e-01
1.242079999999999984e+01,1.234915351867675781e+01,5.768266240760823171e-01
1.240799999999999947e+01,1.234915256500244141e+01,4.742701079751617810e-01
1.240290000000000070e+01,1.234915447235107422e+01,4.333303312042060540e-01
1.241449999999999854e+01,1.234915447235107422e+01,5.263645547458563057e-01
1.240640000000000143e+01,1.234915447235107422e+01,4.614193291279274911e-01
1.243569999999999887e+01,1.234915828704833984e+01,6.959134825675999947e-01
1.344490000000000052e+01,1.234915637969970703e+01,8.149883006197839563e+00
1.301459999999999795e+01,1.234914588928222656e+01,5.113135330457882155e+00
1.243480000000000274e+01,1.234914875030517578e+01,6.888027929265202465e-01
1.246020000000000216e+01,1.234915256500244141e+01,8.912171152755231640e-01
1.247080000000000055e+01,1.234915256500244141e+01,9.754581502193856446e-01
1.239899999999999736e+01,1.234915256500244141e+01,4.020278651307037099e-01
1.247350000000000136e+01,1.234915256500244141e+01,9.968928929134560635e-01
1.240220000000000233e+01,1.234915256500244141e+01,4.277260082691854981e-01
1.237729999999999819e+01,1.234915447235107422e+01,2.273963437011624344e-01
1.243669999999999831e+01,1.234915447235107422e+01,7.039289172282365836e-01
1.250439999999999685e+01,1.234915733337402344e+01,1.241504323485920658e+00
1.257640000000000136e+01,1.234915637969970703e+01,1.806905158076192786e+00
1.248670000000000080e+01,1.234915447235107422e+01,1.101536255767549211e+00
1.268300000000000338e+01,1.234915447235107422e+01,2.632228397452724522e+00
1.252030000000000065e+01,1.234915447235107422e+01,1.366944303642296354e+00
1.244730000000000203e+01,1.234915447235107422e+01,7.884884886596112974e-01
1.348880000000000123e+01,1.234915447235107422e+01,8.448828121470604913e+00
1.295650000000000190e+01,1.234914493560791016e+01,4.687647623911486150e+00
1.242979999999999841e+01,1.234914875030517578e+01,6.488539614058362881e-01
1.239520000000000088e+01,1.234915256500244141e+01,3.714940864008605681e-01
1.237299999999999933e+01,1.234915351867675781e+01,1.927299872564577909e-01
1.245070000000000299e+01,1.234915447235107422e+01,8.155808721511942361e-01
1.248949999999999605e+01,1.234915351867675781e+01,1.123715771834246979e+00
1.254050000000000153e+01,1.234915447235107422e+01,1.525820562568695804e+00
1.344480000000000075e+01,1.234915447235107422e+01,8.149214028092098161e+00
1.304679999999999751e+01,1.234914588928222656e+01,5.347319731411312560e+00
1.233740000000000236e+01,1.234915161132812500e+01,-9.525192770050928959e-02
1.238349999999999973e+01,1.234915447235107422e+01,2.773491149426697833e-01
1.235880000000000045e+01,1.234915351867675781e+01,7.805354341232675908e-02
1.236979999999999968e+01,1.234915351867675781e+01,1.669103891998405254e-01
1.235549999999999926e+01,1.234915351867675781e+01,5.136563735374084089e-02
1.245420000000000194e+01,1.234915447235107422e+01,8.434546389886761197e-01
1.240199999999999925e+01,1.234915447235107422e+01,4.261048834778667360e-01
1.239569999999999617e+01,1.234915542602539062e+01,3.754896776673004033e-01
1.235089999999999755e+01,1.234915733337402344e+01,1.410963270671861981e-02
1.236190000000000033e+01,1.234915637969970703e+01,1.030878772704301172e-01
1.314689999999999692e+01,1.234915447235107422e+01,6.067936377769077794e+00
1.312369999999999592e+01,1.234914875030517578e+01,5.901927426677082700e+00
1.236660000000000004e+01,1.234914875030517578e+01,1.411159873758693062e-01
1.237450000000000117e+01,1.234915256500244141e+01,2.048360337594226366e-01
1.234600000000000186e+01,1.234915447235107422e+01,-2.555056172908113515e-02
1.235960000000000036e+01,1.234915447235107422e+01,8.451347656013256937e-02
1.242419999999999725e+01,1.234915447235107422e+01,6.040270411690333852e-01
1.236730000000000018e+01,1.234915351867675781e+01,1.467295312901148174e-01
1.240650000000000119e+01,1.234915447235107422e+01,4.622216390515211382e-01
1.243380000000000329e+01,1.234915447235107422e+01,6.807695768705388506e-01
1.238520000000000110e+01,1.234915637969970703e+01,2.910217057479415614e-01
1.238409999999999833e+01,1.234915733337402344e+01,2.821574973229778460e-01
1.239049999999999940e+01,1.234915542602539062e+01,3.336796253146263602e-01
1.241949999999999754e+01,1.234915447235107422e+01,5.664119139170122885e-01
1.247269999999999790e+01,1.234915447235107422e+01,9.905275333241696512e-01
1.380100000000000016e+01,1.234915447235107422e+01,1.051985745706054587e+01
1.282569999999999766e+01,1.234913921356201172e+01,3.715670773821202921e+00
1.239439999999999920e+01,1.234915065765380859e+01,3.650789255324227711e-01
1.238250000000000206e+01,1.234915256500244141e+01,2.693110034125632546e-01
1.236279999999999468e+01,1.234915447235107422e+01,1.103757049286607228e-01
1.235960000000000036e+01,1.234915351867675781e+01,8.452119262146469414e-02
1.237590000000000146e+01,1.234915447235107422e+01,2.161097588775542089e-01
1.237390000000000079e+01,1.234915447235107422e+01,1.999816359347220129e-01
1.240130000000000265e+01,1.234915447235107422e+01,4.204843657433368076e-01
1.257669999999999888e+01,1.234915542602539062e+01,1.809255003097857584e+00
1.379690000000000438e+01,1.234915828704833984e+01,1.049323915482220038e+01
1.249740000000000073e+01,1.234914016723632812e+01,1.186325417796282311e+00
1.242180000000000284e+01,1.234915161132812500e+01,5.848459053589480927e-01
1.239730000000000310e+01,1.234915256500244141e+01,3.883703306168413971e-01
1.242370000000000019e+01,1.234915351867675781e+01,6.000344609354892889e-01
1.242719999999999914e+01,1.234915256500244141e+01,6.280371684495118512e-01
1.240530000000000044e+01,1.234915256500244141e+01,4.526084415335302480e-01
1.238980000000000103e+01,1.234915351867675781e+01,3.280640633686033314e-01
1.238249999999999851e+01,1.234915447235107422e+01,2.692955998297943965e-01
1.240369999999999884e+01,1.234915542602539062e+01,4.397443825197983047e-01
1.240279999999999916e+01,1.234915828704833984e+01,4.324967987201222552e-01
1.238079999999999536e+01,1.234915542602539062e+01,2.555939355663991996e-01
1.338160000000000238e+01,1.234915542602539062e+01,7.715404540373435260e+00
1.291529999999999667e+01,1.234914684295654297e+01,4.383585027397380429e+00
1.239219999999999722e+01,1.234915065765380859e+01,3.473906356110184612e-01
1.234849999999999781e+01,1.234915351867675781e+01,-5.292291993035600113e-03
1.233689999999999820e+01,1.234915447235107422e+01,-9.933186093002309425e-02
1.237540000000000084e+01,1.234915447235107422e+01,2.120782168570440052e-01
1.237030000000000030e+01,1.234915447235107422e+01,1.709378725570606661e-01
1.239659999999999940e+01,1.234915447235107422e+01,3.827301651172513308e-01
1.240610000000000035e+01,1.234915447235107422e+01,4.590123217524131327e-01
1.236740000000000173e+01,1.234915542602539062e+01,1.475214998674830302e-01
1.235139999999999993e+01,1.234915733337402344e+01,1.815718563058841065e-02
1.235330000000000261e+01,1.234915637969970703e+01,3.354261857394849611e-02
1.233380000000000187e+01,1.234915447235107422e+01,-1.244910112947537895e-01
1.232810000000000095e+01,1.234915447235107422e+01,-1.707844059593389974e-01
1.236200000000000010e+01,1.234915447235107422e+01,1.039114030814259904e-01
1.237019999999999875e+01,1.234915447235107422e+01,1.701308600420731731e-01
