True Value,Predicted Value,Error
9.848600000000001131e+00,1.005017089843750000e+01,-2.046695961227980032e+00
1.014409999999999812e+01,1.005017089843750000e+01,9.259481034542061950e-01
9.834400000000000475e+00,1.005017089843750000e+01,-2.194042325281659434e+00
1.021799999999999997e+01,1.005017185211181641e+01,1.642475512704869356e+00
1.016919999999999824e+01,1.005017089843750000e+01,1.170486385974297550e+00
1.040800000000000125e+01,1.005017375946044922e+01,3.437992318788931634e+00
1.004239999999999888e+01,1.005017280578613281e+01,-7.739988236013234379e-02
1.020889999999999986e+01,1.005017471313476562e+01,1.554773647163105066e+00
9.990000000000001990e+00,1.005017280578613281e+01,-6.023303882495576467e-01
1.032019999999999982e+01,1.005017375946044922e+01,2.616482631533793679e+00
9.880199999999998539e+00,1.005017280578613281e+01,-1.720337703549870367e+00
1.009539999999999971e+01,1.005017471313476562e+01,4.479791475843857840e-01
9.846499999999998920e+00,1.005017280578613281e+01,-2.068479213793062765e+00
1.009299999999999997e+01,1.005017375946044922e+01,4.243162641390146872e-01
1.019119999999999848e+01,1.005017471313476562e+01,1.383794713725889913e+00
1.033030000000000115e+01,1.005017566680908203e+01,2.711676652090637241e+00
9.853399999999998826e+00,1.005017471313476562e+01,-1.997023495796037995e+00
1.017070000000000007e+01,1.005017375946044922e+01,1.185033877113186529e+00
1.000910000000000011e+01,1.005017375946044922e+01,-4.103641632159645836e-01
1.031269999999999776e+01,1.005017471313476562e+01,2.545650381231221449e+00
9.910699999999998511e+00,1.005017280578613281e+01,-1.407295204033361058e+00
1.017759999999999820e+01,1.005017471313476562e+01,1.252017045916842930e+00
1.004650000000000176e+01,1.005017280578613281e+01,-3.655806286896978730e-02
1.007690000000000019e+01,1.005017471313476562e+01,2.652133777772386902e-01
9.785599999999998744e+00,1.005017471313476562e+01,-2.703714776148288479e+00
1.001340000000000074e+01,1.005017375946044922e+01,-3.672454856537087364e-01
9.939700000000000202e+00,1.005017280578613281e+01,-1.111429980644613069e+00
1.007690000000000197e+01,1.005017375946044922e+01,2.652228417425274154e-01
9.931300000000000239e+00,1.005017280578613281e+01,-1.196951112000770978e+00
1.008440000000000225e+01,1.005017471313476562e+01,3.393884303006288738e-01
