True Value,Predicted Value,Error
7.205899999999999750e+00,7.037510871887207031e+00,2.336822993835506068e+00
7.234399999999999054e+00,7.037514209747314453e+00,2.721522037109983305e+00
7.198699999999997878e+00,7.037522792816162109e+00,2.238976581658297160e+00
7.111399999999997945e+00,7.037515640258789062e+00,1.038956601248824496e+00
7.122900000000001342e+00,7.037490367889404297e+00,1.199085093299036009e+00
7.391300000000001091e+00,7.037489414215087891e+00,4.786851917591128824e+00
7.204099999999999504e+00,7.037561416625976562e+00,2.311719484377270373e+00
7.171999999999998820e+00,7.037526607513427734e+00,1.874977586260054618e+00
7.171199999999999797e+00,7.037511825561523438e+00,1.864237149130917537e+00
7.197400000000000020e+00,7.037508487701416016e+00,2.221517663303192780e+00
7.168400000000000105e+00,7.037515163421630859e+00,1.825858442307477736e+00
7.177099999999998481e+00,7.037508487701416016e+00,1.944957048091603857e+00
7.162199999999997679e+00,7.037508010864257812e+00,1.740973292225013402e+00
7.177799999999999514e+00,7.037502765655517578e+00,1.954599380652594753e+00
7.176800000000000956e+00,7.037508487701416016e+00,1.940858213947510125e+00
7.163999999999999702e+00,7.037513256072998047e+00,1.765588273687906939e+00
7.184500000000000774e+00,7.037504673004150391e+00,2.046006360858102280e+00
7.224099999999999966e+00,7.037508487701416016e+00,2.582903230832684471e+00
7.204400000000001469e+00,7.037520885467529297e+00,2.316349932436735148e+00
7.207499999999999574e+00,7.037518501281738281e+00,2.358397484818054668e+00
7.204900000000000304e+00,7.037518024444580078e+00,2.323168615184391328e+00
7.225399999999998712e+00,7.037517547607421875e+00,2.600305206529422541e+00
7.199699999999999100e+00,7.037522792816162109e+00,2.252555067347764783e+00
7.170399999999998997e+00,7.037517547607421875e+00,1.853208362052007452e+00
7.243800000000002015e+00,7.037508487701416016e+00,2.847835560045638204e+00
7.212499999999997691e+00,7.037526607513427734e+00,2.425974245914315652e+00
7.252800000000000580e+00,7.037522792816162109e+00,2.968194451575094206e+00
7.210099999999998843e+00,7.037533283233642578e+00,2.393402543187421738e+00
7.201199999999999157e+00,7.037523746490478516e+00,2.272902481663065188e+00
7.192099999999999937e+00,7.037518978118896484e+00,2.149316915519854376e+00
7.217500000000000249e+00,7.037516117095947266e+00,2.493715038504371151e+00
7.164299999999998114e+00,7.037522792816162109e+00,1.769568655469983653e+00
7.136199999999999655e+00,7.037508487701416016e+00,1.382970100313663409e+00
7.152300000000000324e+00,7.037497997283935547e+00,1.605106087776865920e+00
7.143400000000001526e+00,7.037501811981201172e+00,1.482461965153852868e+00
7.143099999999999561e+00,7.037498950958251953e+00,1.478364422194112127e+00
7.161199999999998234e+00,7.037498950958251953e+00,1.727378777882845107e+00
7.145199999999999108e+00,7.037501811981201172e+00,1.507280244343026876e+00
7.150699999999998724e+00,7.037498474121093750e+00,1.583083137020221631e+00
7.162599999999999412e+00,7.037498950958251953e+00,1.746587119785377951e+00
7.152600000000000513e+00,7.037501811981201172e+00,1.609179711137199709e+00
7.162599999999998523e+00,7.037498474121093750e+00,1.746593777104749723e+00
7.163100000000000023e+00,7.037500858306884766e+00,1.753418794839039618e+00
7.163799999999999280e+00,7.037500858306884766e+00,1.763018812545220859e+00
7.167499999999998650e+00,7.037501811981201172e+00,1.813717307552110247e+00
7.149800000000000821e+00,7.037502765655517578e+00,1.570634623968268029e+00
7.155799999999999272e+00,7.037498474121093750e+00,1.653225717304920739e+00
7.172499999999999432e+00,7.037498950958251953e+00,1.882203541885639542e+00
7.175000000000000711e+00,7.037504196166992188e+00,1.916317823456564762e+00
7.156999999999999140e+00,7.037505626678466797e+00,1.669615388033147241e+00
7.141000000000000014e+00,7.037500858306884766e+00,1.449364818556438061e+00
7.136399999999998300e+00,7.037496089935302734e+00,1.385907601377383447e+00
7.139299999999999535e+00,7.037493228912353516e+00,1.426004945689997916e+00
7.167299999999999116e+00,7.037493705749511719e+00,1.811090567584549449e+00
7.146500000000001407e+00,7.037500858306884766e+00,1.525210126539097821e+00
7.155600000000000627e+00,7.037497043609619141e+00,1.650496902990405523e+00
7.143699999999999939e+00,7.037498950958251953e+00,1.486639263151420032e+00
7.141400000000000858e+00,7.037496566772460938e+00,1.454944873939842509e+00
7.159899999999998599e+00,7.037494659423828125e+00,1.709595672791107468e+00
7.131799999999999251e+00,7.037498950958251953e+00,1.322261547459930187e+00
7.138099999999999667e+00,7.037492275238037109e+00,1.409446838261758206e+00
7.132200000000000983e+00,7.037492275238037109e+00,1.327889357589016939e+00
7.125200000000001310e+00,7.037490844726562500e+00,1.230971134472559347e+00
7.121500000000000163e+00,7.037488937377929688e+00,1.179682126266523579e+00
7.128799999999999137e+00,7.037487030029296875e+00,1.280902395504184055e+00
7.141800000000000814e+00,7.037488460540771484e+00,1.460577717931464292e+00
7.141899999999999693e+00,7.037492275238037109e+00,1.461904041809078514e+00
7.167500000000000426e+00,7.037493228912353516e+00,1.813837057379098727e+00
