True Value,Predicted Value,Error
3.936399999999999721e+01,2.865947341918945312e+01,2.719369622195545588e+01
3.936800000000000210e+01,2.865947341918945312e+01,2.720109373300789812e+01
3.934200000000000585e+01,2.865947341918945312e+01,2.715298302275062525e+01
3.936299999999999955e+01,2.865947341918945312e+01,2.719184660927913555e+01
3.935900000000000887e+01,2.865947341918945312e+01,2.718444721870614700e+01
3.937200000000000699e+01,2.865947341918945312e+01,2.720848974095943973e+01
3.937000000000001165e+01,2.865947341918945312e+01,2.720479192484265951e+01
3.936400000000000432e+01,2.865947341918945312e+01,2.719369622195546654e+01
3.937700000000000955e+01,2.865947341918945312e+01,2.721773263786106867e+01
3.938300000000000978e+01,2.865947341918945312e+01,2.722882101620128736e+01
3.936700000000000443e+01,2.865947341918945312e+01,2.719924449617839812e+01
3.937600000000001188e+01,2.865947341918945312e+01,2.721588424626817471e+01
3.939100000000001245e+01,2.865947341918945312e+01,2.724360026607741503e+01
3.939600000000000080e+01,2.865947341918945312e+01,2.725283424918912445e+01
3.939900000000000091e+01,2.865947341918945312e+01,2.725837351407535181e+01
3.940699999999999648e+01,2.865947341918945312e+01,2.727314076385044572e+01
3.940100000000000335e+01,2.865947341918945312e+01,2.726206588870980241e+01
3.941600000000000392e+01,2.865947341918945312e+01,2.728974675464417743e+01
3.943800000000000949e+01,2.865947341918945312e+01,2.733030726915805531e+01
3.944399999999999551e+01,2.865947341918945312e+01,2.734136137514081710e+01
3.945100000000000051e+01,2.865947341918945312e+01,2.735425358244543048e+01
3.944799999999999329e+01,2.865947341918945312e+01,2.734872891099812620e+01
3.945400000000000063e+01,2.865947341918945312e+01,2.735977741372369465e+01
3.946399999999999864e+01,2.865947341918945312e+01,2.737818411922396322e+01
3.944999999999999574e+01,2.865947341918945312e+01,2.735241211865790234e+01
3.946399999999999864e+01,2.865947341918945312e+01,2.737818411922396322e+01
3.946899999999999409e+01,2.865947341918945312e+01,2.738738397428499027e+01
3.947399999999998954e+01,2.865947341918945312e+01,2.739658149873471160e+01
3.948199999999999932e+01,2.865947341918945312e+01,2.741129269239285193e+01
3.949199999999999022e+01,2.865947341918945312e+01,2.742967330297412332e+01
3.948799999999999244e+01,2.865947341918945312e+01,2.742232217587758925e+01
3.949499999999999744e+01,2.865947341918945312e+01,2.743518567112430873e+01
3.949799999999999756e+01,2.865947341918945312e+01,2.744069720191033568e+01
3.952500000000000568e+01,2.865947341918945312e+01,2.749026332905895131e+01
3.950600000000000023e+01,2.865947341918945312e+01,2.745539052501024102e+01
3.948999999999999488e+01,2.865947341918945312e+01,2.742599792557747307e+01
3.948799999999999244e+01,2.865947341918945312e+01,2.742232217587758925e+01
3.949199999999999733e+01,2.865947341918945312e+01,2.742967330297413397e+01
3.950300000000000011e+01,2.865947341918945312e+01,2.744988122626267923e+01
3.949499999999999744e+01,2.865947341918945312e+01,2.743518567112430873e+01
3.948299999999999699e+01,2.865947341918945312e+01,2.741313117243002040e+01
3.948199999999999221e+01,2.865947341918945312e+01,2.741129269239284127e+01
3.948499999999999233e+01,2.865947341918945312e+01,2.741680785313547375e+01
3.950399999999999778e+01,2.865947341918945312e+01,2.745171775215305843e+01
3.950199999999999534e+01,2.865947341918945312e+01,2.744804460738834351e+01
3.950499999999998835e+01,2.865947341918945312e+01,2.745355418506654388e+01
3.948600000000000421e+01,2.865947341918945312e+01,2.741864605381793396e+01
3.947099999999999653e+01,2.865947341918945312e+01,2.739106326368864330e+01
3.946600000000000108e+01,2.865947341918945312e+01,2.738186434097842792e+01
3.946699999999999875e+01,2.865947341918945312e+01,2.738370431198354638e+01
3.948199999999999932e+01,2.865947341918945312e+01,2.741129269239285193e+01
3.946800000000000352e+01,2.865947341918945312e+01,2.738554418975004978e+01
3.945599999999999596e+01,2.865947341918945312e+01,2.736345950124326976e+01
3.945300000000000296e+01,2.865947341918945312e+01,2.735793622997123009e+01
3.946499999999999631e+01,2.865947341918945312e+01,2.738002427672759254e+01
3.953100000000000591e+01,2.865947341918945312e+01,2.750126882904695336e+01
3.947199999999999420e+01,2.865947341918945312e+01,2.739290276857150275e+01
3.945700000000000074e+01,2.865947341918945312e+01,2.736530040502457695e+01
3.946800000000001063e+01,2.865947341918945312e+01,2.738554418975006044e+01
3.945000000000000284e+01,2.865947341918945312e+01,2.735241211865792010e+01
3.943000000000000682e+01,2.865947341918945312e+01,2.731556322802574499e+01
3.943900000000000006e+01,2.865947341918945312e+01,2.733214985372485728e+01
3.945200000000001239e+01,2.865947341918945312e+01,2.735609495288085569e+01
3.941499999999999915e+01,2.865947341918945312e+01,2.728790201905504276e+01
3.943900000000001427e+01,2.865947341918945312e+01,2.733214985372488570e+01
3.944500000000000739e+01,2.865947341918945312e+01,2.734320339919014131e+01
3.945299999999999585e+01,2.865947341918945312e+01,2.735793622997121233e+01
3.946099999999999852e+01,2.865947341918945312e+01,2.737266308712537466e+01
3.946799999999999642e+01,2.865947341918945312e+01,2.738554418975003912e+01
3.946399999999999864e+01,2.865947341918945312e+01,2.737818411922396322e+01
3.948300000000000409e+01,2.865947341918945312e+01,2.741313117243003461e+01
3.951599999999999824e+01,2.865947341918945312e+01,2.747374881265954372e+01
3.945400000000000773e+01,2.865947341918945312e+01,2.735977741372371241e+01
3.946999999999999886e+01,2.865947341918945312e+01,2.738922366559550881e+01
3.949599999999999511e+01,2.865947341918945312e+01,2.743702294108401674e+01
3.947500000000000142e+01,2.865947341918945312e+01,2.739842072402925410e+01
3.946999999999999886e+01,2.865947341918945312e+01,2.738922366559550881e+01
3.947400000000000375e+01,2.865947341918945312e+01,2.739658149873473292e+01
3.947700000000001097e+01,2.865947341918945312e+01,2.740209889507955054e+01
3.947900000000001342e+01,2.865947341918945312e+01,2.740577669345868728e+01
3.949699999999999989e+01,2.865947341918945312e+01,2.743886011801034996e+01
3.948600000000001131e+01,2.865947341918945312e+01,2.741864605381794817e+01
3.948199999999999932e+01,2.865947341918945312e+01,2.741129269239285193e+01
3.948100000000000165e+01,2.865947341918945312e+01,2.740945411922329100e+01
3.950200000000000244e+01,2.865947341918945312e+01,2.744804460738835417e+01
3.951600000000000534e+01,2.865947341918945312e+01,2.747374881265955793e+01
3.953600000000000136e+01,2.865947341918945312e+01,2.751043752734355508e+01
3.951800000000000068e+01,2.865947341918945312e+01,2.747741935525721502e+01
3.953200000000000358e+01,2.865947341918945312e+01,2.750310275425111328e+01
3.954699999999999704e+01,2.865947341918945312e+01,2.753060050271966119e+01
3.955000000000000426e+01,2.865947341918945312e+01,2.753609754945777865e+01
3.955499999999999972e+01,2.865947341918945312e+01,2.754525744105814056e+01
3.955699999999999505e+01,2.865947341918945312e+01,2.754892074932513424e+01
3.957200000000000983e+01,2.865947341918945312e+01,2.757638375823954746e+01
3.956499999999999773e+01,2.865947341918945312e+01,2.756357027880840249e+01
3.959300000000000352e+01,2.865947341918945312e+01,2.761479701161960065e+01
3.957300000000000750e+01,2.865947341918945312e+01,2.757821388525144002e+01
3.960400000000000631e+01,2.865947341918945312e+01,2.763490198164465994e+01
3.960399999999999920e+01,2.865947341918945312e+01,2.763490198164464928e+01
3.963000000000000256e+01,2.865947341918945312e+01,2.768237845271397291e+01
3.968400000000001171e+01,2.865947341918945312e+01,2.778078465076745474e+01
3.960499999999999687e+01,2.865947341918945312e+01,2.763672915240637451e+01
3.959599999999999653e+01,2.865947341918945312e+01,2.762028129308653490e+01
3.959499999999999886e+01,2.865947341918945312e+01,2.761845329160385631e+01
3.960200000000000387e+01,2.865947341918945312e+01,2.763124736329112352e+01
3.960000000000000142e+01,2.865947341918945312e+01,2.762759237578421079e+01
3.958999999999999631e+01,2.865947341918945312e+01,2.760931189899101668e+01
3.960200000000000387e+01,2.865947341918945312e+01,2.763124736329112352e+01
3.959400000000000119e+01,2.865947341918945312e+01,2.761662519778387903e+01
3.960800000000000409e+01,2.865947341918945312e+01,2.764221011111530757e+01
3.959300000000000352e+01,2.865947341918945312e+01,2.761479701161960065e+01
3.962400000000000944e+01,2.865947341918945312e+01,2.767142787404238291e+01
3.962399999999999523e+01,2.865947341918945312e+01,2.767142787404235804e+01
3.964199999999999591e+01,2.865947341918945312e+01,2.770426966553287684e+01
3.960799999999998988e+01,2.865947341918945312e+01,2.764221011111527915e+01
3.961100000000000421e+01,2.865947341918945312e+01,2.764769023960654692e+01
3.962099999999999511e+01,2.865947341918945312e+01,2.766595134098216491e+01
3.962999999999999545e+01,2.865947341918945312e+01,2.768237845271396225e+01
3.962500000000000000e+01,2.865947341918945312e+01,2.767325320078371576e+01
3.963799999999999812e+01,2.865947341918945312e+01,2.769697406733574852e+01
3.961200000000000188e+01,2.865947341918945312e+01,2.764951676464341190e+01
3.961500000000000199e+01,2.865947341918945312e+01,2.765499578647115442e+01
3.961700000000000443e+01,2.865947341918945312e+01,2.765864800669043433e+01
3.962300000000000466e+01,2.865947341918945312e+01,2.766960245516632000e+01
3.963900000000000290e+01,2.865947341918945312e+01,2.769879810492330563e+01
3.963700000000000045e+01,2.865947341918945312e+01,2.769514993771109346e+01
3.963199999999999790e+01,2.865947341918945312e+01,2.768602790878720299e+01
3.963400000000000034e+01,2.865947341918945312e+01,2.768967699654475467e+01
3.963700000000000756e+01,2.865947341918945312e+01,2.769514993771111122e+01
3.964600000000000080e+01,2.865947341918945312e+01,2.771156379158186667e+01
3.964399999999999835e+01,2.865947341918945312e+01,2.770791691254804334e+01
3.965100000000000335e+01,2.865947341918945312e+01,2.772067937961350026e+01
3.962599999999999767e+01,2.865947341918945312e+01,2.767507843539732804e+01
3.964300000000000068e+01,2.865947341918945312e+01,2.770609333504161498e+01
3.964000000000000057e+01,2.865947341918945312e+01,2.770062205048069615e+01
3.964699999999999847e+01,2.865947341918945312e+01,2.771338709312317761e+01
3.966299999999999670e+01,2.865947341918945312e+01,2.774254741398922164e+01
3.967000000000000171e+01,2.865947341918945312e+01,2.775529765770241397e+01
3.965600000000000591e+01,2.865947341918945312e+01,2.772979266897960215e+01
3.966800000000000637e+01,2.865947341918945312e+01,2.775165519010424475e+01
3.967299999999999471e+01,2.865947341918945312e+01,2.776076067050775720e+01
3.968299999999999983e+01,2.865947341918945312e+01,2.777896474765150714e+01
3.969400000000000972e+01,2.865947341918945312e+01,2.779897863861176432e+01
3.971400000000000574e+01,2.865947341918945312e+01,2.783533912678287692e+01
3.971000000000000085e+01,2.865947341918945312e+01,2.782806995923079540e+01
3.971699999999999875e+01,2.865947341918945312e+01,2.784079004157047166e+01
3.971599999999999397e+01,2.865947341918945312e+01,2.783897316147281487e+01
3.975799999999999557e+01,2.865947341918945312e+01,2.791520343279476535e+01
3.976399999999999579e+01,2.865947341918945312e+01,2.792608032594946010e+01
3.979000000000000625e+01,2.865947341918945312e+01,2.797317562405265434e+01
3.986299999999999955e+01,2.865947341918945312e+01,2.810507633848568076e+01
3.983400000000000318e+01,2.865947341918945312e+01,2.805273530353604627e+01
3.978899999999999437e+01,2.865947341918945312e+01,2.797136540453528042e+01
3.982399999999999807e+01,2.865947341918945312e+01,2.803466899560703851e+01
3.989900000000000091e+01,2.865947341918945312e+01,2.816994556457692767e+01
3.986899999999999977e+01,2.865947341918945312e+01,2.811589601146391004e+01
3.984700000000000131e+01,2.865947341918945312e+01,2.807620794742526726e+01
3.984899999999999665e+01,2.865947341918945312e+01,2.807981776408578511e+01
3.983299999999999841e+01,2.865947341918945312e+01,2.805092908093928372e+01
3.757400000000000517e+01,2.865947341918945312e+01,2.372525304947716762e+01
3.987399999999999523e+01,2.865947151184082031e+01,2.812491470170832031e+01
3.990899999999999181e+01,2.865947341918945312e+01,2.818794402468250482e+01
3.993299999999999272e+01,2.865947341918945312e+01,2.823110355047339581e+01
4.000799999999999557e+01,2.865947341918945312e+01,2.836564332336168803e+01
4.002199999999999847e+01,2.865947341918945312e+01,2.839070156616497087e+01
3.992600000000000193e+01,2.865947341918945312e+01,2.821852071534976503e+01
3.991100000000000136e+01,2.865947341918945312e+01,2.819154263438788277e+01
3.993500000000000938e+01,2.865947341918945312e+01,2.823469783600989658e+01
3.995400000000000773e+01,2.865947341918945312e+01,2.826882560146806611e+01
3.997300000000000608e+01,2.865947341918945312e+01,2.830292092364984313e+01
3.999399999999999977e+01,2.865947341918945312e+01,2.834056753715693944e+01
4.000400000000001199e+01,2.865947341918945312e+01,2.835848060396599024e+01
4.000500000000000966e+01,2.865947341918945312e+01,2.836027141809912067e+01
4.001200000000000045e+01,2.865947341918945312e+01,2.837280461064317549e+01
4.004600000000000648e+01,2.865947341918945312e+01,2.843361779156607838e+01
4.003499999999999659e+01,2.865947341918945312e+01,2.841395424206455544e+01
4.004599999999999937e+01,2.865947341918945312e+01,2.843361779156606417e+01
4.004000000000000625e+01,2.865947341918945312e+01,2.842289355846790855e+01
4.005200000000000671e+01,2.865947341918945312e+01,2.844433881157133470e+01
4.004699999999999704e+01,2.865947341918945312e+01,2.843540485132605156e+01
4.006000000000000227e+01,2.865947341918945312e+01,2.845862850926247845e+01
4.007300000000000040e+01,2.865947341918945312e+01,2.848183709932010643e+01
4.009100000000000108e+01,2.865947341918945312e+01,2.851394722209610322e+01
4.010500000000000398e+01,2.865947341918945312e+01,2.853890183471026276e+01
4.009000000000000341e+01,2.865947341918945312e+01,2.851216408283998760e+01
4.010599999999999454e+01,2.865947341918945312e+01,2.854068364037934913e+01
4.011700000000001154e+01,2.865947341918945312e+01,2.856027763992959478e+01
4.014200000000000301e+01,2.865947341918945312e+01,2.860476952022955643e+01
4.013900000000000290e+01,2.865947341918945312e+01,2.859943342088878282e+01
4.012900000000000489e+01,2.865947341918945312e+01,2.858164066089499045e+01
4.013799999999999812e+01,2.865947341918945312e+01,2.859765454385008354e+01
4.016200000000000614e+01,2.865947341918945312e+01,2.864032314329602968e+01
4.015899999999999892e+01,2.865947341918945312e+01,2.863499235740567528e+01
4.016800000000000637e+01,2.865947341918945312e+01,2.865098232625610208e+01
4.019299999999999784e+01,2.865947341918945312e+01,2.869536133359178365e+01
4.015499999999999403e+01,2.865947341918945312e+01,2.862788340383649199e+01
4.016699999999999449e+01,2.865947341918945312e+01,2.864920601690577584e+01
4.019199999999999307e+01,2.865947341918945312e+01,2.869358723330648431e+01
4.017199999999999704e+01,2.865947341918945312e+01,2.865808667930534881e+01
4.018999999999999773e+01,2.865947341918945312e+01,2.869003876787893859e+01
4.018800000000000239e+01,2.865947341918945312e+01,2.868648994926482487e+01
4.019100000000000250e+01,2.865947341918945312e+01,2.869181304473774574e+01
4.018299999999999272e+01,2.865947341918945312e+01,2.867761635719219981e+01
4.018499999999999517e+01,2.865947341918945312e+01,2.868116605900346627e+01
4.020599999999999596e+01,2.865947341918945312e+01,2.871841660650287054e+01
4.021199999999999619e+01,2.865947341918945312e+01,2.872905247391461359e+01
4.021099999999999142e+01,2.865947341918945312e+01,2.872728004976384852e+01
4.023099999999999454e+01,2.865947341918945312e+01,2.876271179143084566e+01
4.022599999999999199e+01,2.865947341918945312e+01,2.875385715907756889e+01
4.026599999999999824e+01,2.865947341918945312e+01,2.882463264493753030e+01
4.028300000000000125e+01,2.865947341918945312e+01,2.885466966415248891e+01
4.027900000000000347e+01,2.865947341918945312e+01,2.884760441125784780e+01
4.028699999999999903e+01,2.865947341918945312e+01,2.886173351406296561e+01
4.030499999999999972e+01,2.865947341918945312e+01,2.889350348793089296e+01
4.031199999999999761e+01,2.865947341918945312e+01,2.890585081566418069e+01
4.030999999999999517e+01,2.865947341918945312e+01,2.890232344532509146e+01
4.032500000000000284e+01,2.865947341918945312e+01,2.892877019419850981e+01
4.033400000000001029e+01,2.865947341918945312e+01,2.894462880153357887e+01
4.034500000000000597e+01,2.865947341918945312e+01,2.896400193533412093e+01
4.035300000000000153e+01,2.865947341918945312e+01,2.897808485319690419e+01
4.035400000000000631e+01,2.865947341918945312e+01,2.897984482532227446e+01
4.035299999999999443e+01,2.865947341918945312e+01,2.897808485319689353e+01
4.037299999999999756e+01,2.865947341918945312e+01,2.901326773044001328e+01
4.038500000000001222e+01,2.865947341918945312e+01,2.903436073000013451e+01
4.038300000000000267e+01,2.865947341918945312e+01,2.903084610061300097e+01
4.039400000000000546e+01,2.865947341918945312e+01,2.905017225531155844e+01
4.039800000000000324e+01,2.865947341918945312e+01,2.905719733850821740e+01
4.040299999999999869e+01,2.865947341918945312e+01,2.906597673640706248e+01
4.040599999999999881e+01,2.865947341918945312e+01,2.907124333220448875e+01
4.042699999999999960e+01,2.865947341918945312e+01,2.910808761671790279e+01
4.043600000000000705e+01,2.865947341918945312e+01,2.912386630925549724e+01
4.042500000000000426e+01,2.865947341918945312e+01,2.910458028648250206e+01
4.044200000000000017e+01,2.865947341918945312e+01,2.913438153605298453e+01
4.046100000000000563e+01,2.865947341918945312e+01,2.916765917997713942e+01
4.046300000000000097e+01,2.865947341918945312e+01,2.917116027187936567e+01
4.050200000000000244e+01,2.865947341918945312e+01,2.923936245323823258e+01
4.049199999999999733e+01,2.865947341918945312e+01,2.922188723898682738e+01
4.049399999999999977e+01,2.865947341918945312e+01,2.922538297231823634e+01
4.045900000000000318e+01,2.865947341918945312e+01,2.916415774193763966e+01
4.049300000000000210e+01,2.865947341918945312e+01,2.922363514881720192e+01
4.049399999999999977e+01,2.865947341918945312e+01,2.922538297231823634e+01
3.657699999999999108e+01,2.865947341918945312e+01,2.164618908278573883e+01
3.586970000000000169e+01,2.865946960449218750e+01,2.010117284367534296e+01
3.581880000000000308e+01,2.865946960449218750e+01,1.998763329734054395e+01
3.573729999999999762e+01,2.865946960449218750e+01,1.980516266060337571e+01
3.586950000000000216e+01,2.865946960449218750e+01,2.010072734637453706e+01
3.600359999999999872e+01,2.865946960449218750e+01,2.039832237750616883e+01
3.592510000000000048e+01,2.865946960449218750e+01,2.022438460994628429e+01
3.591920000000000357e+01,2.865946960449218750e+01,2.021128086234608645e+01
3.594760000000000844e+01,2.865946960449218750e+01,2.027431704900416065e+01
3.594429999999999836e+01,2.865946960449218750e+01,2.026699753648787450e+01
3.595840000000000458e+01,2.865946960449218750e+01,2.029826242410067039e+01
3.597109999999999275e+01,2.865946960449218750e+01,2.032640201580659678e+01
3.598739999999999384e+01,2.865946960449218750e+01,2.036248908092223431e+01
3.596059999999999945e+01,2.865946960449218750e+01,2.030313842235060662e+01
3.597890000000000299e+01,2.865946960449218750e+01,2.034367475244605927e+01
3.603300000000000125e+01,2.865946960449218750e+01,2.046327087810566425e+01
3.598810000000000286e+01,2.865946960449218750e+01,2.036403810011591275e+01
3.602139999999999986e+01,2.865946960449218750e+01,2.043765760216930261e+01
3.602170000000000982e+01,2.865946960449218750e+01,2.043832022227663003e+01
3.598930000000000007e+01,2.865946960449218750e+01,2.036669342139972727e+01
3.602879999999999683e+01,2.865946960449218750e+01,2.045399901053548675e+01
3.600520000000000209e+01,2.865946960449218750e+01,2.040185971889564343e+01
3.598740000000000094e+01,2.865946960449218750e+01,2.036248908092224852e+01
3.599780000000000513e+01,2.865946960449218750e+01,2.038549687899765317e+01
3.600600000000000023e+01,2.865946960449218750e+01,2.040362827169863991e+01
3.596600000000000819e+01,2.865946960449218750e+01,2.031510425264922048e+01
3.597200000000000131e+01,2.865946960449218750e+01,2.032839540617094798e+01
3.600030000000000285e+01,2.865946960449218750e+01,2.039102561786378232e+01
3.599429999999999552e+01,2.865946960449218750e+01,2.037775535434168361e+01
3.598390000000000555e+01,2.865946960449218750e+01,2.035474308095513862e+01
3.597949999999999449e+01,2.865946960449218750e+01,2.034500311429510688e+01
3.599610000000000554e+01,2.865946960449218750e+01,2.038173689790787790e+01
3.607900000000000063e+01,2.865946960449218750e+01,2.056467860946204951e+01
3.603620000000000090e+01,2.865947151184082031e+01,2.047032841464744024e+01
3.600449999999999307e+01,2.865946960449218750e+01,2.040031217072256808e+01
3.595510000000000161e+01,2.865946960449218750e+01,2.029094730791407386e+01
3.596349999999999625e+01,2.865946960449218750e+01,2.030956496310928827e+01
3.602109999999999701e+01,2.865946960449218750e+01,2.043699497102478801e+01
3.595850000000000080e+01,2.865946960449218750e+01,2.029848407332845639e+01
3.594850000000000279e+01,2.865946960449218750e+01,2.027631304646317645e+01
3.596749999999999403e+01,2.865946960449218750e+01,2.031842745675347928e+01
3.596390000000000242e+01,2.865946960449218750e+01,2.031045130118761932e+01
3.595779999999999887e+01,2.865946960449218750e+01,2.029693250284447714e+01
3.595709999999999695e+01,2.865946960449218750e+01,2.029538087194965712e+01
3.597250000000000369e+01,2.865946960449218750e+01,2.032950280216224925e+01
3.596310000000000429e+01,2.865946960449218750e+01,2.030867860531438041e+01
3.597449999999999903e+01,2.865946960449218750e+01,2.033393207829938376e+01
