True Value,Predicted Value,Error
1.082199999999999918e+01,1.118745994567871094e+01,-3.377009292909922245e+00
1.085200000000000031e+01,1.118745708465576172e+01,-3.091200558936245901e+00
1.089400000000000013e+01,1.118746280670166016e+01,-2.693802154412153538e+00
1.092500000000000071e+01,1.118747615814208984e+01,-2.402527763314316722e+00
1.097200000000000131e+01,1.118750190734863281e+01,-1.964107795740352547e+00
1.100799999999999912e+01,1.118750286102294922e+01,-1.630658257839299630e+00
1.104700000000000060e+01,1.118750476837158203e+01,-1.271881672595106538e+00
1.108899999999999864e+01,1.118750572204589844e+01,-8.883192537280171219e-01
1.113899999999999935e+01,1.118750762939453125e+01,-4.354756207427229464e-01
1.116999999999999993e+01,1.118750858306884766e+01,-1.567464912161837809e-01
1.120600000000000129e+01,1.118750858306884766e+01,1.650135367763130023e-01
1.188899999999999935e+01,1.118751049041748047e+01,5.900323909349137530e+00
1.247000000000000064e+01,1.118751907348632812e+01,1.028453028479288278e+01
1.184700000000000131e+01,1.118752193450927734e+01,5.566625014693372897e+00
1.186599999999999966e+01,1.118752098083496094e+01,5.717841051449846113e+00
1.189000000000000057e+01,1.118752193450927734e+01,5.908141846011128351e+00
1.190200000000000102e+01,1.118752193450927734e+01,6.003008448082033155e+00
1.194999999999999929e+01,1.118752193450927734e+01,6.380569585696418855e+00
1.199300000000000033e+01,1.118752193450927734e+01,6.716235016182131368e+00
1.201800000000000068e+01,1.118752193450927734e+01,6.910285118078908440e+00
1.187800000000000011e+01,1.118752384185791016e+01,5.813067504142868991e+00
1.178599999999999959e+01,1.118752384185791016e+01,5.077856424080175124e+00
1.182799999999999940e+01,1.118752479553222656e+01,5.414907038111032023e+00
1.069999999999999929e+01,1.118752384185791016e+01,-4.556297587457111220e+00
6.057999999999999829e+00,1.118751049041748047e+01,-8.467333262491715118e+01
9.403000000000000469e+00,1.118728542327880859e+01,-1.897570374645121660e+01
5.953999999999999737e+00,1.118744277954101562e+01,-8.789793045920416148e+01
9.441999999999998394e+00,1.118725776672363281e+01,-1.848398397292559636e+01
9.487999999999999545e+00,1.118743038177490234e+01,-1.791136574383329361e+01
9.525000000000000355e+00,1.118745422363281250e+01,-1.745358764968831622e+01
9.564000000000000057e+00,1.118745613098144531e+01,-1.697465632561109672e+01
9.603999999999999204e+00,1.118745803833007812e+01,-1.648748478061306955e+01
9.637000000000000455e+00,1.118745803833007812e+01,-1.608859643384951355e+01
9.681000000000000938e+00,1.118744754791259766e+01,-1.556086714092135814e+01
9.716999999999998749e+00,1.118741989135742188e+01,-1.513244716844111615e+01
9.756000000000000227e+00,1.118744659423828125e+01,-1.467247431568553750e+01
9.801999999999999602e+00,1.118742561340332031e+01,-1.413411154257621583e+01
9.836000000000000298e+00,1.118746089935302734e+01,-1.373994407638295101e+01
9.873000000000001108e+00,1.118746185302734375e+01,-1.331370255269262159e+01
9.917999999999999261e+00,1.118746376037597656e+01,-1.279959427682977946e+01
9.953999999999998849e+00,1.118746662139892578e+01,-1.239166788626609517e+01
9.992000000000000881e+00,1.118746757507324219e+01,-1.196424714845117165e+01
1.004100000000000037e+01,1.118746852874755859e+01,-1.141787201222545711e+01
1.008899999999999864e+01,1.118746948242187500e+01,-1.088779346240337453e+01
1.012500000000000000e+01,1.118747234344482422e+01,-1.049355400933159821e+01
1.015600000000000058e+01,1.118747425079345703e+01,-1.015630416299189065e+01
1.019300000000000139e+01,1.118747520446777344e+01,-9.756452511211339385e+00
1.080899999999999928e+01,1.118747711181640625e+01,-3.501499785515838958e+00
1.152899999999999991e+01,1.118749332427978516e+01,2.962153488769318610e+00
1.083900000000000041e+01,1.118750572204589844e+01,-3.215294049689989997e+00
1.086999999999999922e+01,1.118749809265136719e+01,-2.920865617767875122e+00
1.094399999999999906e+01,1.118749809265136719e+01,-2.224946022033700288e+00
1.094999999999999929e+01,1.118749904632568359e+01,-2.168941062335016490e+00
1.099799999999999933e+01,1.118750000000000000e+01,-1.723040552827793004e+00
1.101700000000000124e+01,1.118750190734863281e+01,-1.547625554585019048e+00
