True Value,Predicted Value,Error
7.949699999999999989e+00,8.945181846618652344e+00,-1.252225677218828892e+01
8.183899999999999508e+00,8.945227622985839844e+00,-9.302748359411044277e+00
8.409800000000000608e+00,8.945275306701660156e+00,-6.367277541697299981e+00
8.374599999999999156e+00,8.945334434509277344e+00,-6.815065012171067416e+00
8.666599999999998971e+00,8.945347785949707031e+00,-3.216345348230079892e+00
8.960200000000002163e+00,8.945403099060058594e+00,1.651402975373715554e-01
8.859600000000000364e+00,8.945462226867675781e+00,-9.691433796974515680e-01
8.240299999999999514e+00,8.945445060729980469e+00,-8.557274137227782518e+00
7.894099999999999895e+00,8.945308685302734375e+00,-1.331638420216027718e+01
8.341799999999999216e+00,8.945216178894042969e+00,-7.233644763648658049e+00
8.089300000000001489e+00,8.945310592651367188e+00,-1.058201071355204448e+01
8.132700000000001594e+00,8.945271492004394531e+00,-9.991411118132880631e+00
8.552099999999999369e+00,8.945280075073242188e+00,-4.597468166570116033e+00
8.411799999999999500e+00,8.945366859436035156e+00,-6.343075910459542222e+00
8.788599999999998857e+00,8.945352554321289062e+00,-1.783589585614207440e+00
8.772600000000000620e+00,8.945425987243652344e+00,-1.970065741554974714e+00
8.250099999999999767e+00,8.945424079895019531e+00,-8.428068506988035224e+00
8.008100000000000662e+00,8.945309638977050781e+00,-1.170327092540115821e+01
8.458300000000001262e+00,8.945247650146484375e+00,-5.757039241295331955e+00
8.102700000000000458e+00,8.945342063903808594e+00,-1.039952193594490737e+01
8.436399999999997235e+00,8.945272445678710938e+00,-6.031867214436417157e+00
8.291900000000000048e+00,8.945339202880859375e+00,-7.880452042123750722e+00
8.659100000000000463e+00,8.945321083068847656e+00,-3.305436859129092131e+00
9.201599999999999113e+00,8.945391654968261719e+00,2.784389073984279150e+00
9.202999999999999403e+00,8.945500373840332031e+00,2.797996589804057077e+00
9.196800000000001418e+00,8.945505142211914062e+00,2.732416251175270983e+00
9.255900000000000460e+00,8.945495605468750000e+00,3.353584141263955321e+00
9.402499999999999858e+00,8.945504188537597656e+00,4.860364918504676446e+00
9.684300000000000352e+00,8.945534706115722656e+00,7.628484184548987912e+00
8.848900000000000432e+00,8.945577621459960938e+00,-1.092538298093101989e+00
8.835399999999999920e+00,8.945446014404296875e+00,-1.245512533720000814e+00
9.274100000000000676e+00,8.945433616638183594e+00,3.543916750539858995e+00
9.104900000000000659e+00,8.945518493652343750e+00,1.750502546405308113e+00
8.891199999999999548e+00,8.945502281188964844e+00,-6.107418704895323236e-01
8.752700000000000813e+00,8.945463180541992188e+00,-2.202328202063264850e+00
8.913399999999997547e+00,8.945435523986816406e+00,-3.594085757042079221e-01
8.692599999999998772e+00,8.945464134216308594e+00,-2.908958587951934405e+00
8.727299999999999613e+00,8.945427894592285156e+00,-2.499374314991870794e+00
9.306200000000000472e+00,8.945431709289550781e+00,3.876644502701958483e+00
9.199199999999999378e+00,8.945523262023925781e+00,2.757595638491103784e+00
8.900500000000000966e+00,8.945514678955078125e+00,-5.057544964336514459e-01
9.159600000000001074e+00,8.945466041564941406e+00,2.337809057546832214e+00
8.719199999999998951e+00,8.945505142211914062e+00,-2.595480574042516864e+00
8.865999999999999659e+00,8.945425987243652344e+00,-8.958491680989475459e-01
8.858799999999998676e+00,8.945445060729980469e+00,-9.780676923509031839e-01
8.937900000000000844e+00,8.945446968078613281e+00,-8.443782184419647285e-02
8.522800000000001930e+00,8.945458412170410156e+00,-4.959149718055194889e+00
8.430800000000001404e+00,8.945384979248046875e+00,-6.103631674906834448e+00
9.215699999999998226e+00,8.945368766784667969e+00,2.933377097945140566e+00
9.163899999999999935e+00,8.945508003234863281e+00,2.383177432808484042e+00
9.206500000000000128e+00,8.945507049560546875e+00,2.834876993857093019e+00
9.245899999999998897e+00,8.945515632629394531e+00,3.248838591922954322e+00
8.902699999999999392e+00,8.945517539978027344e+00,-4.809500486147792464e-01
8.341699999999999449e+00,8.945460319519042969e+00,-7.237857025774645514e+00
8.118500000000000938e+00,8.945348739624023438e+00,-1.018474767043200480e+01
8.307499999999999218e+00,8.945292472839355469e+00,-7.677309333004589398e+00
8.929899999999999949e+00,8.945321083068847656e+00,-1.726904340345099820e-01
8.618900000000000006e+00,8.945445060729980469e+00,-3.788709240506102471e+00
8.105700000000000571e+00,8.945407867431640625e+00,-1.035947379537411805e+01
8.663399999999999324e+00,8.945301055908203125e+00,-3.253930972922915110e+00
8.981200000000001182e+00,8.945405006408691406e+00,3.985546874728296274e-01
8.930400000000000560e+00,8.945468902587890625e+00,-1.687371516157178120e-01
8.572000000000000952e+00,8.945457458496093750e+00,-4.356713234905421395e+00
8.413000000000000256e+00,8.945380210876464844e+00,-6.328066217478480304e+00
8.381399999999999295e+00,8.945343017578125000e+00,-6.728506187249454484e+00
7.748999999999998778e+00,8.945340156555175781e+00,-1.543863926384278251e+01
8.106299999999999173e+00,8.945210456848144531e+00,-1.034887009915923883e+01
7.946400000000000574e+00,8.945269584655761719e+00,-1.257008940722542434e+01
8.422800000000000509e+00,8.945237159729003906e+00,-6.202654221031051129e+00
8.820600000000000662e+00,8.945343971252441406e+00,-1.414234533392747961e+00
8.152599999999999625e+00,8.945432662963867188e+00,-9.724905710618299892e+00
8.015200000000000102e+00,8.945304870605468750e+00,-1.160426278328012550e+01
9.062799999999999301e+00,8.945259094238281250e+00,1.296960164206625521e+00
8.892599999999999838e+00,8.945456504821777344e+00,-5.943875224543722080e-01
8.574400000000000688e+00,8.945437431335449219e+00,-4.327269912010735631e+00
8.437200000000002476e+00,8.945368766784667969e+00,-6.022955089184389266e+00
8.072800000000000864e+00,8.945343971252441406e+00,-1.080844281107472504e+01
8.350799999999999557e+00,8.945267677307128906e+00,-7.118691350614664515e+00
8.353699999999998127e+00,8.945328712463378906e+00,-7.082235565837663671e+00
8.422900000000002052e+00,8.945334434509277344e+00,-6.202548225780611268e+00
8.588599999999999568e+00,8.945338249206542969e+00,-4.153625145035785060e+00
8.035099999999998133e+00,8.945376396179199219e+00,-1.132875006134586116e+01
8.083899999999999864e+00,8.945280075073242188e+00,-1.065550136782051283e+01
7.892900000000000027e+00,8.945277214050292969e+00,-1.333321357232820681e+01
8.405900000000000816e+00,8.945229530334472656e+00,-6.416083112271997457e+00
8.374200000000000088e+00,8.945330619812011719e+00,-6.820121561606024230e+00
8.463200000000000500e+00,8.945327758789062500e+00,-5.696754877458431565e+00
9.229900000000000659e+00,8.945351600646972656e+00,3.082897965882923863e+00
8.784299999999999997e+00,8.945494651794433594e+00,-1.835031269360490658e+00
8.553399999999998116e+00,8.945426940917968750e+00,-4.583287826103896734e+00
8.197099999999998943e+00,8.945378303527832031e+00,-9.128573562940957231e+00
8.520300000000000651e+00,8.945294380187988281e+00,-4.988021316009853656e+00
8.210100000000000620e+00,8.945353507995605469e+00,-8.955475670157547086e+00
8.232199999999998852e+00,8.945294380187988281e+00,-8.662257721969698565e+00
8.487600000000000477e+00,8.945303916931152344e+00,-5.392618843149439734e+00
9.418100000000000804e+00,8.945356369018554688e+00,5.019522313220777576e+00
9.073900000000000077e+00,8.945532798767089844e+00,1.414686091238720023e+00
9.137700000000000600e+00,8.945494651794433594e+00,2.103432463372259864e+00
8.762900000000000134e+00,8.945495605468750000e+00,-2.083734899048829359e+00
8.905500000000001748e+00,8.945424079895019531e+00,-4.483081230140674722e-01
8.800100000000000477e+00,8.945441246032714844e+00,-1.651586300527430051e+00
8.540800000000000836e+00,8.945426940917968750e+00,-4.737576584371111288e+00
8.595200000000000173e+00,8.945371627807617188e+00,-4.074036995155633001e+00
8.875399999999999068e+00,8.945382118225097656e+00,-7.884953717590034161e-01
9.198199999999999932e+00,8.945444107055664062e+00,2.747884291973819337e+00
9.629099999999999326e+00,8.945514678955078125e+00,7.099161095480586603e+00
9.310200000000000031e+00,8.945585250854492188e+00,3.916293410941847242e+00
8.947400000000001796e+00,8.945538520812988281e+00,2.080469395593708554e-02
8.967100000000002069e+00,8.945467948913574219e+00,2.412379820279448583e-01
8.641900000000001469e+00,8.945467948913574219e+00,-3.512745448495963707e+00
8.735200000000000742e+00,8.945405006408691406e+00,-2.406413206437066687e+00
9.319900000000000517e+00,8.945415496826171875e+00,4.018117181234011071e+00
1.019389999999999930e+01,8.945522308349609375e+00,1.224632075702518286e+01
9.940599999999999881e+00,8.945667266845703125e+00,1.000877948166405318e+01
9.543400000000000105e+00,8.945645332336425781e+00,6.263539908874975026e+00
9.353099999999999525e+00,8.945587158203125000e+00,4.356981554745212648e+00
9.072400000000001796e+00,8.945547103881835938e+00,1.398228650832920028e+00
8.944600000000001216e+00,8.945492744445800781e+00,-9.980820224488123893e-03
8.549199999999999022e+00,8.945466041564941406e+00,-4.635124240454573830e+00
8.233000000000000540e+00,8.945385932922363281e+00,-8.652811039989829922e+00
8.654999999999999361e+00,8.945322036743164062e+00,-3.354385173231250405e+00
8.976300000000000168e+00,8.945410728454589844e+00,3.441203117699979663e-01
9.255900000000000460e+00,8.945485115051269531e+00,3.353697478891636052e+00
9.341900000000000759e+00,8.945534706115722656e+00,4.242876651262355914e+00
9.459600000000000009e+00,8.945547103881835938e+00,5.434192736671360713e+00
9.241799999999997794e+00,8.945563316345214844e+00,3.205400286251411934e+00
9.233999999999999986e+00,8.945525169372558594e+00,3.124050580760682205e+00
