True Value,Predicted Value,Error
3.762970000000000681e+01,2.817284202575683594e+01,2.513136691029471237e+01
3.767029999999999035e+01,2.817283821105957031e+01,2.521206836404388341e+01
3.736669999999999447e+01,2.817283821105957031e+01,2.460442530097767388e+01
3.737980000000000302e+01,2.817283821105957031e+01,2.463084818254894870e+01
3.732959999999999923e+01,2.817283821105957031e+01,2.452949345543597914e+01
3.763060000000000116e+01,2.817283821105957031e+01,2.513316765860876956e+01
3.859800000000000608e+01,2.817283821105957031e+01,2.700959062371219943e+01
3.714839999999999520e+01,2.817284011840820312e+01,2.416136329314800690e+01
3.764509999999999934e+01,2.817283821105957031e+01,2.516200458742420309e+01
3.738359999999999417e+01,2.817283821105957031e+01,2.463850937025975441e+01
3.771780000000000399e+01,2.817283821105957031e+01,2.530625272136877868e+01
3.742679999999998586e+01,2.817284011840820312e+01,2.472549050838379614e+01
3.776699999999999591e+01,2.817283821105957031e+01,2.540355810347770671e+01
3.799810000000000088e+01,2.817283821105957031e+01,2.585724493840594818e+01
3.833709999999999241e+01,2.817284202575683594e+01,2.651285040924628689e+01
3.748589999999998668e+01,2.817283821105957031e+01,2.484417284616461075e+01
3.763009999999999877e+01,2.817284011840820312e+01,2.513216781669938626e+01
3.744050000000000722e+01,2.817284011840820312e+01,2.475303449898319386e+01
3.782099999999999795e+01,2.817283821105957031e+01,2.551006527839144056e+01
3.763199999999999790e+01,2.817284011840820312e+01,2.513594781460404803e+01
3.766449999999999676e+01,2.817284011840820312e+01,2.520054661973952648e+01
3.748239999999999839e+01,2.817284202575683594e+01,2.483714483128925465e+01
3.747189999999998378e+01,2.817283821105957031e+01,2.481609363000119473e+01
3.720799999999999841e+01,2.817284011840820312e+01,2.428284208125079502e+01
3.743249999999999034e+01,2.817283821105957031e+01,2.473695796150516912e+01
3.857900000000000063e+01,2.817283821105957031e+01,2.697364314508004668e+01
3.780169999999999675e+01,2.817284202575683594e+01,2.547202367682713131e+01
3.849320000000000164e+01,2.817283821105957031e+01,2.681086994310795291e+01
4.320099999999999341e+01,2.817284202575683594e+01,3.478659747284358872e+01
4.324099999999999966e+01,2.817284202575683594e+01,3.484692299956792283e+01
4.235299999999999443e+01,2.817284202575683594e+01,3.348088204907128329e+01
4.195399999999999352e+01,2.817284202575683594e+01,3.284825755409057990e+01
4.158799999999999386e+01,2.817284202575683594e+01,3.225728088449350395e+01
4.123799999999999955e+01,2.817284202575683594e+01,3.168232691751094521e+01
4.076800000000000068e+01,2.817284202575683594e+01,3.089471638109096574e+01
4.038700000000000045e+01,2.817284202575683594e+01,3.024279588541650554e+01
4.010099999999999909e+01,2.817284202575683594e+01,2.974528808319783479e+01
3.950099999999999767e+01,2.817284202575683594e+01,2.867815491821260565e+01
3.902400000000000091e+01,2.817283821105957031e+01,2.780638014796133461e+01
3.842399999999999949e+01,2.817283821105957031e+01,2.667905941323243013e+01
3.839849999999999852e+01,2.817283821105957031e+01,2.663036782410883063e+01
3.803579999999999472e+01,2.817283821105957031e+01,2.593073312232272443e+01
3.792330000000001178e+01,2.817283821105957031e+01,2.571100560589515993e+01
3.744069999999999254e+01,2.817283821105957031e+01,2.475344154607265423e+01
3.771620000000000772e+01,2.817283821105957031e+01,2.530308405656040449e+01
3.798299999999999699e+01,2.817283821105957031e+01,2.582776976263177460e+01
3.829700000000000415e+01,2.817283821105957031e+01,2.643591348915171935e+01
3.873399999999998755e+01,2.817283821105957031e+01,2.726586923359431580e+01
3.880000000000000426e+01,2.817283821105957031e+01,2.738959223953719757e+01
3.775100000000000477e+01,2.817284202575683594e+01,2.537193180112624091e+01
3.737180000000000746e+01,2.817284011840820312e+01,2.461470916999395797e+01
3.753609999999999758e+01,2.817283821105957031e+01,2.494468468738208600e+01
4.014400000000000546e+01,2.817283821105957031e+01,2.982055049058497787e+01
4.139199999999999591e+01,2.817284202575683594e+01,3.193650457635089523e+01
