True Value,Predicted Value,Error
2.663859999999999673e+01,2.367086410522460938e+01,1.114073522923647630e+01
2.664220000000000965e+01,2.367086410522460938e+01,1.115274224641883727e+01
2.675500000000000256e+01,2.367086410522460938e+01,1.152732534021824939e+01
2.670330000000000581e+01,2.367086410522460938e+01,1.135603425335219185e+01
2.675569999999999382e+01,2.367086410522460938e+01,1.152964001979161424e+01
2.677479999999999905e+01,2.367086410522460938e+01,1.159275100010229664e+01
2.669059999999999633e+01,2.367086410522460938e+01,1.131385542016810142e+01
2.679995000000000616e+01,2.367086410522460938e+01,1.167571542027278397e+01
2.627010999999999186e+01,2.367086410522460938e+01,9.894309139837568878e+00
2.621415999999999613e+01,2.367086410522460938e+01,9.701992719871196158e+00
2.620059000000000182e+01,2.367086410522460938e+01,9.655224919650253312e+00
2.625795999999998998e+01,2.367086410522460938e+01,9.852615720244001452e+00
2.638529000000000124e+01,2.367086410522460938e+01,1.028764851466628549e+01
2.571262000000000114e+01,2.367086410522460938e+01,7.940676192373206987e+00
2.592953999999998871e+01,2.367086410522460938e+01,8.710821305643602130e+00
2.582960999999999885e+01,2.367086410522460938e+01,8.357640300319630455e+00
2.587114000000000757e+01,2.367086410522460938e+01,8.504750446928111884e+00
2.550561999999999685e+01,2.367086410522460938e+01,7.193535757120931073e+00
2.565383999999998821e+01,2.367086410522460938e+01,7.729742973275656404e+00
2.582494000000000156e+01,2.367086410522460938e+01,8.341068342367464084e+00
2.576898000000000266e+01,2.367086410522460938e+01,8.142021511039214232e+00
2.585926000000001324e+01,2.367086410522460938e+01,8.462716623659774839e+00
2.570738999999999663e+01,2.367086410522460938e+01,7.921947326334518813e+00
2.587683999999999429e+01,2.367086410522460938e+01,8.524904489015604270e+00
2.596296000000000248e+01,2.367086410522460938e+01,8.828330416776026368e+00
2.606609999999999161e+01,2.367086410522460938e+01,9.189084269512443726e+00
2.617001999999999384e+01,2.367086410522460938e+01,9.549690427349252886e+00
2.583382000000000644e+01,2.367086410522460938e+01,8.372574767399465046e+00
2.576503999999999550e+01,2.367086410522460938e+01,8.127974553019853943e+00
2.549103000000000208e+01,2.367086410522460938e+01,7.140417216469450601e+00
2.504551000000000371e+01,2.367086410522460938e+01,5.488592145959072077e+00
2.547331000000000500e+01,2.367086410522460938e+01,7.075821299922919749e+00
2.571044000000000196e+01,2.367086410522460938e+01,7.932870440083454433e+00
2.573269999999999769e+01,2.367086410522460938e+01,8.012512852422748466e+00
2.570264999999999844e+01,2.367086410522460938e+01,7.904966588174329623e+00
2.570749999999999602e+01,2.367086410522460938e+01,7.922341319752550071e+00
2.585309999999999420e+01,2.367086410522460938e+01,8.440906099366749515e+00
2.592510000000000048e+01,2.367086410522460938e+01,8.695186883658658772e+00
2.588719999999999999e+01,2.367086410522460938e+01,8.561512619268945912e+00
