True Value,Predicted Value,Error
8.471040000000000347e+00,1.000312137603759766e+01,-1.808610720805942762e+01
8.503900000000005122e+00,1.000312519073486328e+01,-1.762985442837824124e+01
8.483439999999998093e+00,1.000313282012939453e+01,-1.791363904417779551e+01
8.483549999999997482e+00,1.000313663482666016e+01,-1.791215510990874193e+01
8.458149999999999835e+00,1.000313854217529297e+01,-1.826627030940918672e+01
8.478199999999997516e+00,1.000313663482666016e+01,-1.798656123736952495e+01
8.500619999999999621e+00,1.000313854217529297e+01,-1.767539946704232534e+01
8.491530000000000911e+00,1.000314235687255859e+01,-1.780141337158977777e+01
8.472779999999998424e+00,1.000314617156982422e+01,-1.806214927768484557e+01
8.472509999999997987e+00,1.000314426422119141e+01,-1.806588914290091097e+01
8.451669999999996463e+00,1.000314331054687500e+01,-1.835700294198518279e+01
8.469099999999999184e+00,1.000313854217529297e+01,-1.811335965067473452e+01
8.485000000000001208e+00,1.000313663482666016e+01,-1.789200512465125215e+01
8.489309999999997913e+00,1.000313854217529297e+01,-1.783217413635849624e+01
8.446229999999999905e+00,1.000314044952392578e+01,-1.843319977698838130e+01
8.447150000000000603e+00,1.000313663482666016e+01,-1.842025576468583381e+01
8.443999999999997286e+00,1.000313091278076172e+01,-1.846436419683520924e+01
8.441719999999998336e+00,1.000312709808349609e+01,-1.849631470936607514e+01
8.439420000000003697e+00,1.000312328338623047e+01,-1.852856337741486925e+01
8.460809999999998610e+00,1.000311946868896484e+01,-1.822886306026215308e+01
8.464259999999997675e+00,1.000312137603759766e+01,-1.818069596205220861e+01
8.485710000000000974e+00,1.000312042236328125e+01,-1.788195003556897333e+01
8.490609999999998436e+00,1.000312328338623047e+01,-1.781395310096956663e+01
8.468460000000000321e+00,1.000312519073486328e+01,-1.812212835314641524e+01
8.453329999999999345e+00,1.000312709808349609e+01,-1.833356911517114440e+01
8.468779999999998864e+00,1.000312709808349609e+01,-1.811768753094893825e+01
8.460659999999998959e+00,1.000312900543212891e+01,-1.823107187184132272e+01
8.433999999999999275e+00,1.000313091278076172e+01,-1.860482467133937234e+01
8.450739999999997920e+00,1.000312709808349609e+01,-1.836983622834803143e+01
8.465309999999998780e+00,1.000312614440917969e+01,-1.816609367417355259e+01
8.465510000000000090e+00,1.000312709808349609e+01,-1.816331323314834023e+01
8.481739999999998503e+00,1.000312519073486328e+01,-1.793718259148317529e+01
8.465099999999997848e+00,1.000312614440917969e+01,-1.816902510790400882e+01
8.447800000000000864e+00,1.000312519073486328e+01,-1.841100867367672222e+01
