True Value,Predicted Value,Error
9.783999999999998920e+00,9.619574546813964844e+00,1.680554509260364870e+00
9.609999999999999432e+00,9.619585037231445312e+00,-9.974024174241291618e-02
9.554999999999999716e+00,9.619584083557128906e+00,-6.759192418328539009e-01
9.044999999999999929e+00,9.619585037231445312e+00,-6.352515613393536320e+00
8.983000000000000540e+00,9.619577407836914062e+00,-7.086467859700695371e+00
8.751000000000001222e+00,9.619569778442382812e+00,-9.925377424778671909e+00
9.246999999999999886e+00,9.619562149047851562e+00,-4.029005613148607168e+00
9.000000000000000000e+00,9.619575500488281250e+00,-6.884172227647569642e+00
8.895999999999999019e+00,9.619572639465332031e+00,-8.133685245788365492e+00
8.940000000000001279e+00,9.619567871093750000e+00,-7.601430325433429225e+00
9.115999999999999659e+00,9.619573593139648438e+00,-5.524063110351566941e+00
8.828999999999997073e+00,9.619579315185546875e+00,-8.954347210165931159e+00
9.067000000000000171e+00,9.619570732116699219e+00,-6.094306078269537963e+00
8.846999999999999531e+00,9.619570732116699219e+00,-8.732572986511808466e+00
8.865999999999999659e+00,9.619565010070800781e+00,-8.499492556629835605e+00
8.762999999999999901e+00,9.619564056396484375e+00,-9.774780969947329368e+00
8.818999999999999062e+00,9.619564056396484375e+00,-9.077719201683699168e+00
8.768000000000000682e+00,9.619563102722167969e+00,-9.712170423382380235e+00
9.045999999999999375e+00,9.619560241699218750e+00,-6.340484652876623883e+00
9.075000000000001066e+00,9.619567871093750000e+00,-6.000747890840207432e+00
9.246999999999999886e+00,9.619573593139648438e+00,-4.029129373198318653e+00
9.034000000000000696e+00,9.619575500488281250e+00,-6.481907244723052131e+00
9.460000000000000853e+00,9.619570732116699219e+00,-1.686794208421758423e+00
9.150000000000000355e+00,9.619578361511230469e+00,-5.132003950942405801e+00
9.669000000000000483e+00,9.619573593139648438e+00,5.111842678700180276e-01
9.163999999999999702e+00,9.619580268859863281e+00,-4.971412798558092483e+00
8.916999999999999815e+00,9.619573593139648438e+00,-7.879035473137251167e+00
8.676000000000000156e+00,9.619565010070800781e+00,-1.087557641852006185e+01
8.878000000000000114e+00,9.619561195373535156e+00,-8.352795622589942681e+00
8.846000000000000085e+00,9.619566917419433594e+00,-8.744821585116815399e+00
9.054999999999999716e+00,9.619565963745117188e+00,-6.234853271619187787e+00
8.860999999999998877e+00,9.619572639465332031e+00,-8.560801709348078603e+00
9.108999999999999986e+00,9.619568824768066406e+00,-5.605102917642621918e+00
8.894999999999999574e+00,9.619575500488281250e+00,-8.145874092054881999e+00
8.987000000000000099e+00,9.619570732116699219e+00,-7.038730745707121983e+00
8.999000000000000554e+00,9.619569778442382812e+00,-6.895985981135484444e+00
9.275000000000000355e+00,9.619567871093750000e+00,-3.715017478099726933e+00
8.829000000000000625e+00,9.619573593139648438e+00,-8.954282400494367522e+00
8.837999999999999190e+00,9.619564056396484375e+00,-8.843223086631423868e+00
8.835999999999998522e+00,9.619563102722167969e+00,-8.867848604823105774e+00
9.231000000000001648e+00,9.619564056396484375e+00,-4.209338710827458030e+00
9.035999999999999588e+00,9.619574546813964844e+00,-6.458328317994303625e+00
9.200999999999998735e+00,9.619571685791015625e+00,-4.549197758841614814e+00
8.935999999999999943e+00,9.619574546813964844e+00,-7.649670398544818006e+00
9.251999999999998892e+00,9.619568824768066406e+00,-3.972858028189230062e+00
9.190999999999998948e+00,9.619576454162597656e+00,-4.663001350915012111e+00
9.371000000000002217e+00,9.619577407836914062e+00,-2.652624136558657586e+00
9.220999999999998309e+00,9.619578361511230469e+00,-4.322506902843858967e+00
9.240999999999999659e+00,9.619574546813964844e+00,-4.096683765977330971e+00
9.185999999999999943e+00,9.619575500488281250e+00,-4.719959726630539087e+00
9.280999999999998806e+00,9.619577407836914062e+00,-3.648070335490952054e+00
9.064000000000000057e+00,9.619578361511230469e+00,-6.129505312348084267e+00
9.517999999999998906e+00,9.619574546813964844e+00,-1.067183723618049473e+00
9.117000000000000881e+00,9.619582176208496094e+00,-5.512582825584020796e+00
9.204000000000000625e+00,9.619576454162597656e+00,-4.515172252961723309e+00
9.002000000000000668e+00,9.619577407836914062e+00,-6.860446654486929141e+00
9.255999999999998451e+00,9.619573593139648438e+00,-3.927977453972018917e+00
9.132999999999999119e+00,9.619578361511230469e+00,-5.327694749931363383e+00
9.446999999999999176e+00,9.619576454162597656e+00,-1.826785796153260311e+00
9.273999999999999133e+00,9.619582176208496094e+00,-3.726355145659877355e+00
9.797000000000000597e+00,9.619580268859863281e+00,1.810959795244843518e+00
9.441999999999998394e+00,9.619587898254394531e+00,-1.880829254971363662e+00
9.686999999999999389e+00,9.619585990905761719e+00,6.959224640676955342e-01
9.163999999999999702e+00,9.619585037231445312e+00,-4.971464832294255842e+00
9.439999999999999503e+00,9.619576454162597656e+00,-1.902292946637692328e+00
9.282999999999999474e+00,9.619580268859863281e+00,-3.625770428308346727e+00
9.347000000000001307e+00,9.619580268859863281e+00,-2.916232682784443586e+00
9.280999999999998806e+00,9.619581222534179688e+00,-3.648111437713402516e+00
9.698999999999999844e+00,9.619582176208496094e+00,8.188248663934813987e-01
9.390000000000000568e+00,9.619587898254394531e+00,-2.445025540515377571e+00
9.580999999999997740e+00,9.619587898254394531e+00,-4.027543915499092186e-01
9.716999999999998749e+00,9.619587898254394531e+00,1.002491527689659545e+00
9.994999999999999218e+00,9.619589805603027344e+00,3.755979933936687054e+00
