True Value,Predicted Value,Error
1.960500000000000043e+01,1.870889091491699219e+01,4.570819102693232772e+00
1.995700000000000074e+01,1.870889282226562500e+01,6.253981949864086509e+00
1.988199999999999790e+01,1.870889282226562500e+01,5.900347941526873363e+00
1.955899999999999750e+01,1.870889282226562500e+01,4.346373422641098827e+00
1.984000000000000341e+01,1.870889282226562500e+01,5.701145049064406223e+00
1.970500000000000185e+01,1.870889282226562500e+01,5.055098592917415701e+00
1.906399999999999650e+01,1.870889282226562500e+01,1.862710751858851932e+00
1.910600000000000165e+01,1.870889091491699219e+01,2.078452240568457121e+00
1.980699999999999861e+01,1.870889091491699219e+01,5.544045464144022439e+00
1.962599999999999767e+01,1.870889282226562500e+01,4.672919483004038810e+00
1.948999999999999844e+01,1.870889282226562500e+01,4.007733082269745672e+00
1.908599999999999852e+01,1.870889282226562500e+01,1.975831382868979968e+00
1.858799999999999741e+01,1.870889091491699219e+01,-6.503707494996491256e-01
1.909700000000000131e+01,1.870889091491699219e+01,2.032303948698796159e+00
1.896000000000000085e+01,1.870889091491699219e+01,1.324415005712070936e+00
1.916600000000000037e+01,1.870889091491699219e+01,2.384999922169509290e+00
1.928400000000000247e+01,1.870889091491699219e+01,2.982312202255809286e+00
1.912400000000000233e+01,1.870889282226562500e+01,2.170608542848657674e+00
1.917400000000000304e+01,1.870889091491699219e+01,2.425727991462453215e+00
1.948199999999999932e+01,1.870889091491699219e+01,3.968325044056088213e+00
1.964100000000000179e+01,1.870889282226562500e+01,4.745721591234543624e+00
1.941500000000000270e+01,1.870889282226562500e+01,3.636915672080234696e+00
1.960899999999999821e+01,1.870889282226562500e+01,4.590275780174273734e+00
1.967400000000000304e+01,1.870889282226562500e+01,4.905495464747270162e+00
1.978499999999999659e+01,1.870889282226562500e+01,5.439005194512872343e+00
1.989499999999999602e+01,1.870889282226562500e+01,5.961835525179045803e+00
2.007300000000000040e+01,1.870889282226562500e+01,6.795731468810717324e+00
1.975099999999999767e+01,1.870889282226562500e+01,5.276224888534113866e+00
2.021099999999999852e+01,1.870889282226562500e+01,7.432126949356160139e+00
2.015599999999999881e+01,1.870889282226562500e+01,7.179535511680759541e+00
1.992399999999999949e+01,1.870889282226562500e+01,6.098710990435527890e+00
1.991400000000000148e+01,1.870889282226562500e+01,6.051557586292942048e+00
2.012099999999999866e+01,1.870889282226562500e+01,7.018076525691435918e+00
1.979400000000000048e+01,1.870889282226562500e+01,5.482000493757579918e+00
2.001899999999999835e+01,1.870889282226562500e+01,6.544318785825333329e+00
2.039599999999999724e+01,1.870889282226562500e+01,8.271755136960052823e+00
1.989600000000000080e+01,1.870889282226562500e+01,5.966562011129753706e+00
1.960699999999999577e+01,1.870889282226562500e+01,4.580543569818794403e+00
2.027899999999999991e+01,1.870889282226562500e+01,7.742527628257679595e+00
1.987699999999999889e+01,1.870889282226562500e+01,5.876677455020243634e+00
2.011299999999999955e+01,1.870889282226562500e+01,6.981092714833065926e+00
1.970100000000000051e+01,1.870889282226562500e+01,5.035821418884196099e+00
1.979599999999999582e+01,1.870889282226562500e+01,5.491549695566635414e+00
1.965000000000000213e+01,1.870889282226562500e+01,4.789349505009552921e+00
1.994200000000000017e+01,1.870889282226562500e+01,6.183467945714447467e+00
1.979600000000000293e+01,1.870889282226562500e+01,5.491549695566668277e+00
1.957699999999999818e+01,1.870889282226562500e+01,4.434321794628253599e+00
1.947699999999999676e+01,1.870889282226562500e+01,3.943662667425024360e+00
1.970199999999999818e+01,1.870889282226562500e+01,5.040641446220552879e+00
2.003399999999999892e+01,1.870889282226562500e+01,6.614291592963832400e+00
2.017199999999999704e+01,1.870889282226562500e+01,7.253158723648484241e+00
1.992699999999999605e+01,1.870889282226562500e+01,6.112847783080098907e+00
2.016999999999999815e+01,1.870889282226562500e+01,7.243962209887820691e+00
2.014200000000000301e+01,1.870889282226562500e+01,7.115019251982810822e+00
1.999000000000000199e+01,1.870889282226562500e+01,6.408740258801285172e+00
