actual,prediction,err%
9.102900000000002,9.274405964648034,-1.8840805089370676
9.1154,8.952009896940755,1.7924622403761155
8.5035,9.01038795709459,-5.960933228606917
8.5435,8.817735232306166,-3.2098698695636014
8.7058,8.733726672000513,-0.32078237497430345
9.0469,8.727664653828676,3.5286711047024424
8.632299999999999,8.93788704205099,-3.540041959280739
9.0577,8.700804879530757,3.9402400219619023
9.6649,8.889104377400228,8.026938950219572
8.937,9.503324738808681,-6.33685508345845
9.041099999999998,9.148557967004347,-1.188549700858842
8.887,9.068115728332373,-2.0379850155549937
8.9344,8.989846865797105,-0.620599769398113
8.834,9.020612040936257,-2.1124297140169492
8.462600000000002,8.963993724087723,-5.924818898302194
8.3979,8.69987103114557,-3.5957921759674405
9.256,8.384940580031662,9.410754321179107
9.156,9.652378558854004,-5.421347300720872
9.2291,9.009515109794906,2.379266561258354
9.2686,9.087377142107075,1.955234424755893
8.8751,9.16052058101692,-3.2159703103843356
8.705800000000002,8.895875016061838,-2.183314756390412
9.0087,8.718074714984184,3.2260513172357363
8.937800000000001,8.97575923297048,-0.4247044347655934
8.9915,8.82498662904539,1.8518975805439513
8.755200000000002,9.010575551827985,-2.9168442962808747
8.313200000000002,8.827070421067702,-6.181379265116928
8.884900000000002,8.300835175653956,6.5736792124395915
9.2481,8.821288396499165,4.61512746943519
9.42,8.981592377615176,4.654008730199834
8.994299999999999,9.52270356759083,-5.874871502961102
8.537500000000001,8.971476175362593,-5.083176285359782
8.578800000000001,8.702247592562612,-1.4389843866579364
9.1056,8.671978742722947,4.762138214692644
9.0287,9.581872620391357,-6.126824685628673
9.0964,8.788551203850139,3.384292644890953
8.9577,9.075697875588252,-1.3172787165036959
8.4199,8.894720196197541,-5.639261703791507
8.310599999999999,8.338845040639717,-0.3398676466165794
9.089199999999998,8.287116217492331,8.824580628742543
9.4773,9.460188130250723,0.18055637944643432
9.0313,9.364590823815101,-3.6903969950627413
8.6747,8.739194998939766,-0.7434839122939847
8.7578,8.625998393504066,1.5049625076609852
8.399,8.87776132786256,-5.700218214817963
8.5547,8.125715696970765,5.014603703569211
8.337899999999998,8.612138558783759,-3.2890603003605356
8.2239,8.404179957268118,-2.19214675844937
8.549000000000001,8.088109433754793,5.3911634839771665
8.4077,8.376853159838022,0.3668879736667304
8.7236,8.449969783776671,3.1366662412688338
8.518,8.510020086965795,0.09368294240673057
8.754500000000002,8.524709115004372,2.6248316293977956
8.8658,8.600715353235092,2.98996871985504
8.205400000000001,8.886662097062574,-8.302606784100389
7.974699999999999,8.751794256525052,-9.74449517254635
8.175499999999998,7.967514456724136,2.5440100700368364
8.5956,8.26487673850881,3.8475878529851153
8.5087,8.800608894319108,-3.430710852646219
8.9511,8.48689179531336,5.186046460062341
8.3424,8.984748665602828,-7.699806597655688
8.340700000000002,8.429184028768638,-1.0608705356701065
8.697,8.312188510141908,4.424646313189502
8.380899999999999,8.582972938308703,-2.4111126288191578
8.1526,8.545789423595235,-4.8228715206834005
8.3261,8.427821942381325,-1.2217237648037433
8.467200000000002,8.357382916112241,1.2969704729752496
8.4709,8.503387998030087,-0.38352474979148293
8.684899999999999,8.408467849055503,3.1829053983868074
8.5757,8.51002024843731,0.7658821036497172
8.5494,8.445353354381291,1.217005235673954
8.2448,8.5592231759657,-3.813593731390699
8.5842,8.17751831527983,4.737560689641077
8.146900000000002,8.423717045426246,-3.397820587293859
8.0206,8.48618097776205,-5.804814823854201
8.450000000000001,8.09101167320915,4.248382565572195
7.988,8.24413861487697,-3.206542499711689
7.981000000000001,8.26791311081175,-3.5949518958996167
8.276499999999999,8.092057399745704,2.2285096387880743
8.718399999999999,8.17927880281389,6.183717163540432
9.4082,8.404945583305548,10.66361702232577
8.773,9.606344460317333,-9.498967973524826
8.5421,8.696074726290258,-1.8025394960285879
8.171000000000001,8.669162956063404,-6.0967195699841294
8.1646,8.111576312363919,0.6494339910844501
8.3237,8.119721974476034,2.4505691642414584
8.082,8.383733538965556,-3.7334018679232277
9.0021,8.170528555639631,9.237527292080394
8.8566,9.09455874491409,-2.6867956655385847
8.729999999999999,8.70371255211958,0.3011162414710072
8.7873,8.616378493180603,1.9450969788148464
9.1233,8.774421018624475,3.824043727330305
8.699300000000001,8.994356471780259,-3.391726596165877
8.784699999999999,8.810167658482985,-0.2899092568099795
8.943200000000001,8.802270899577753,1.575824094532697
8.786800000000001,8.84217763247342,-0.6302366330566238
8.9615,8.855752922179525,1.1800153748867328
8.7112,8.813439162652914,-1.173651880945383
8.4168,8.93801166171845,-6.1925157033367775
9.0092,8.591506309640385,4.636301673396247
9.2422,8.745994019000404,5.36891628616126
9.0079,8.980186612138855,0.3076564777711166
8.923900000000001,8.933311908995732,-0.10546856190376741
9.142500000000002,8.895049422442769,2.7065964184548297
9.127300000000002,9.244492857748163,-1.2839816566581743
9.3696,9.072520385624252,3.170675529112754
9.1195,9.577448255751401,-5.021637762502336
8.6216,9.117369545577212,-5.7503194949569805
8.7214,8.868214150476545,-1.6833782474894616
9.753,8.811336194561301,9.65511950618988
9.7879,9.17111133706667,6.301542342415953
8.7814,9.573510185303043,-9.02031777738223
9.0468,8.430140629279233,6.816325891152301
9.1326,9.127716930918536,0.05346855311153047
9.0447,9.123794892851704,-0.8744888481840551
9.042699999999998,9.071219142768607,-0.3153830467516193
9.2006,9.147511064476443,0.5770160155159034
8.971599999999999,9.22528468661548,-2.827641520079816
8.9519,9.192034445984422,-2.6824969669502803
9.2543,8.987466309706985,2.883348176447875
18.1052,9.004850477279499,50.26373374898097
8.3773,20.170114623292534,-140.77106732828636
8.0171,12.97010637592092,-61.78052382932634
7.8866,10.088347644838606,-27.91757721754123
8.6175,9.811500709952536,-13.855534783319253
8.655600000000002,9.716059466136016,-12.251715261056596
8.341099999999999,9.668012976539227,-15.908129341924068
9.0624,8.750508607616053,3.4415981680785093
9.107,9.217815186065579,-1.216813287203025
8.726899999999999,8.953273043600289,-2.5939685753278967
8.8547,8.807283163826844,0.5354990702469393
8.840900000000001,8.87550505611913,-0.3914200603912271
8.532399999999999,8.786808038371257,-2.9816703198544134
8.3633,8.727643798364339,-4.356459751107075
8.5781,8.326216312259968,2.936357558667204
8.627299999999998,8.559559979884263,0.7851821556655668
8.6181,8.611922541861862,0.07168004708854843
8.380300000000002,8.675988032738065,-3.528370496737146
8.464,8.2825625255478,2.143637458083659
9.2744,8.515417164354009,8.18363274870602
9.3877,8.912907733716862,5.057599478926026
9.0,9.212201692453876,-2.357796582820843
8.2139,8.975804053126367,-9.275789249033549
8.738100000000001,7.821011779954534,10.495281812355852
8.5277,8.743387229890045,-2.529254428392716
8.6884,8.622405998783833,0.7595644907712192
9.228,8.73724019451353,5.3181600074389825
8.8866,9.182708435859961,-3.332077913487293
8.515000000000002,8.872913531826185,-4.203329792439024
8.788499999999999,8.733783155998347,0.6225959378921507
8.817100000000002,8.914767932318188,-1.1077103845730067
8.635299999999999,8.780483764493553,-1.6812822310001283
8.465399999999999,8.73442388856837,-3.1779229400662885
8.168,8.419186011522582,-3.075244999052187
8.744399999999999,8.107267996373755,7.286171762799548
9.505499999999998,8.625439028545227,9.258439550310571
9.0285,9.577874284500744,-6.084889898662514
8.8325,8.755104056730685,0.8762631561767825
8.9946,8.8089537035933,2.063975011748163
9.0108,8.927493723737893,0.9245158727538826
8.947400000000002,9.063766854343301,-1.3005661347799293
8.8836,8.862789496639662,0.2342575460436918
8.8601,9.03074088163844,-1.9259475811609468
8.887300000000002,8.89725295740631,-0.11199078917454211
9.58,8.909625829364803,6.9976426997411
9.5514,9.843990225577182,-3.0633229220552214
9.1603,9.504745926393124,-3.7602035565770153
9.1304,9.199274401317526,-0.7543415547788266
9.5769,9.118887143514113,4.782475085736373
9.6629,9.457638646079497,2.1242210301307445
9.8169,9.599273140674214,2.216859286799159
9.1077,9.938595377350495,-9.122998971754622
8.8716,9.37181504900389,-5.638385961989829
9.3521,8.871284401251053,5.141258099773816
9.3981,9.335122649834792,0.6701072574797791
9.1425,9.369189651225817,-2.4795149163337897
9.0135,9.060231848125994,-0.5184650593664363
8.7407,9.009808007419942,-3.078792401294418
8.936,8.57203408242719,4.073029516257936
9.0691,9.005164816031716,0.7049782665124973
9.3653,9.005024382717712,3.8469201977756953
9.0614,9.294281840819208,-2.5700426073146208
9.187599999999998,9.176502382566321,0.12078907912487472
9.1905,9.121024332975884,0.7559508952082755
8.7463,9.315362360211722,-6.506321075331539
9.0004,8.8555236701154,1.6096654580307699
9.5329,9.058950025076523,4.971729221154909
9.334600000000002,9.13643104843393,2.1229506520479844
9.8242,9.18218070545807,6.53507964558875
9.8818,9.686324528419352,1.9781362867154606
9.1533,9.82115013618219,-7.296277147937798
9.3438,9.075375060082683,2.872759904078821
19.960100000000004,9.403422034332786,52.88890319020053
9.4769,22.52963140189366,-137.73207907536914
9.4298,13.521839449401668,-43.39476393350514
9.591500000000002,10.902577343513189,-13.669158562406158
9.5303,10.920423832289375,-14.586359634947213
9.6118,10.870220451259884,-13.09245355978988
10.1102,10.833048792234402,-7.149698247654859
10.2269,9.868256695653985,3.5068623370328815
9.8622,10.218306316688825,-3.6108202702117684
9.5295,9.688430191509825,-1.6677705179686728
9.9141,9.394533955984734,5.2406778629957875
9.8586,10.147496566224934,-2.9304015400253056
9.146499999999998,9.780011814168766,-6.9262757794650245
9.4084,8.928354091858075,5.102311850494503
9.8334,9.611747045995354,2.2540825554197412
9.8698,9.796677425923345,0.7408718928109419
9.947,9.891074918205831,0.5622306403354591
10.1711,9.778412302373845,3.8608183738843853
10.0266,10.237802062894378,-2.1064175582388627
10.0133,9.90426762755751,1.0888755199833065
10.1298,10.106709084350266,0.22795036081397113
9.8238,10.181914888900343,-3.6453804932952854
9.9699,9.917189138402389,0.528700002985107
9.8276,9.993991313542262,-1.6931022176549861
9.5302,9.93362507669016,-4.2331228797943234
9.6445,9.637961617193147,0.06779390125826848
8.963500000000002,9.612647750329906,-7.2421236161087075
8.779100000000001,8.903162105857621,-1.4131528956000032
9.3904,8.779408341536094,6.506556253875298
9.7337,9.430227383481835,3.117751898231562
8.8292,9.813070004139327,-11.143365244182107
9.0692,9.16983282569105,-1.10961083327139
9.3286,9.21903029535898,1.174556789239755
9.766,9.209985033279466,5.693374633632337
9.8386,9.380799450122083,4.653106639947922
9.3011,9.641471528178693,-3.6594760638923676
8.9724,9.37727925815024,-4.512496747249789
9.2868,9.218092485482506,0.7398405749826997
9.3851,9.612404416313707,-2.421971170405294
9.5816,9.254113556583746,3.4178680326485495
9.1917,9.502797712673178,-3.3845503298973805
9.3759,9.294502292861317,0.8681588662281239
9.678599999999998,9.381251715944003,3.0722241239021586
9.8235,9.473879663787915,3.5590200662908718
9.7545,9.824464368229808,-0.7172522244072799
10.12,9.724566032574272,3.9074502710052146
9.665,10.037183767913465,-3.8508408475268068
10.314,9.852484266090515,4.474653227743694
10.2132,9.870238545145202,3.3580215295382265
9.6966,10.287418286448355,-6.093045876372702
9.0826,10.04571817178009,-10.60399193821252
9.3165,9.424765389495901,-1.162082214306892
9.5721,9.483039230362206,0.9304203846365497
9.7372,9.651183234157621,0.8833829626830991
9.895,9.722161643338966,1.7467241703995315
9.643199999999998,9.899068423380129,-2.6533559749889095
9.4035,9.675058701850844,-2.8878470978980673
9.871099999999998,9.486108089714575,3.900192585278474
9.554800000000002,10.191362526402981,-6.662227638495619
9.5106,9.619575040237374,-1.145827184797736
9.419300000000002,9.66753109924748,-2.6353455060087088
9.6251,9.537724779649034,0.9077850656197409
9.6532,9.561362569549596,0.9513677376455907
9.614600000000005,9.561669307423495,0.5505241255643482
8.8803,9.578249667881927,-7.85952803263321
9.1454,8.930540430881358,2.3493731178367545
9.8489,9.268887977754964,5.889104592848297
10.349499999999995,9.80648865528041,5.24673988810654
10.0085,10.465707722404067,-4.5681942589205935
9.4491,9.869365500146127,-4.447677558139164
9.1876,9.365995540922244,-1.941699039164134
