actual,prediction,err%
11.3343,11.087607241946024,2.176515162418291
11.08439,11.232049737409112,-1.3321413033023075
11.9476,11.317624974819198,5.2728165085942065
11.259000000000004,11.33138330570219,-0.6428928475191902
11.4966,11.877351218297107,-3.3118593175121918
11.4563,11.359602260587343,0.8440573257740983
11.536500000000002,11.467631069716171,0.5969655466027872
11.5504,11.471489807249785,0.6831814720720883
11.490999999999998,11.421032062671518,0.6088933715819324
11.609800000000002,11.512350137843246,0.8393758906850753
11.8549,11.438851877297243,3.509503434889861
11.6725,11.859540777420518,-1.6024054608740093
11.678,11.679476879553503,-0.012646682252973848
11.819999999999997,11.680219947882998,1.1825723529356917
11.975900000000005,11.77332160819912,1.6915504621855895
11.7636,12.007889838506928,-2.0766588332392133
11.7826,11.78940198883727,-0.05772909915697075
11.8543,11.787157497339308,0.5663978696396431
11.828399999999991,11.812573609382264,0.13379992744350194
11.6191,11.80562010706564,-1.6052887664762305
11.852000000000002,11.768368232057899,0.7056342215837262
11.5383,11.764798180655918,-1.9630117145152934
12.0794,11.813527336539604,2.2010419678162476
12.0895,11.530158741810368,4.626669905203949
11.8994,12.09649998667558,-1.6563859242951748
11.494400000000002,11.852880182306581,-3.1187376662251074
11.420199999999998,11.769138570313867,-3.0554506078165837
11.605700000000002,11.57027366065878,0.3052494837986752
11.855099999999997,11.677381422114218,1.4990896566522331
11.837999999999996,11.798771479379601,0.33137794070277415
12.1438,11.746423150423126,3.272261150355524
12.038400000000005,12.291942430567804,-2.106114023190785
11.962500000000004,12.02513952579033,-0.5236323995011563
11.9758,11.963102522064665,0.1060261355010525
11.9926,11.98025418106177,0.10294530742482079
11.822300000000002,11.981995266845706,-1.3507969417600965
12.243700000000002,11.914665592260679,2.6873772449449365
12.153699999999995,11.829465480349594,2.667784457822734
12.430799999999998,12.06030913201683,2.980426585442355
12.280599999999996,12.271635574020353,0.07299664494929654
12.448200000000002,12.409731298465735,0.3090302335620175
12.242199999999997,12.276995074745116,-0.2842224007541075
12.5527,12.445697050315626,0.8524297536336677
12.3737,12.329151676485225,0.3600242733763933
12.375700000000002,12.568595929024925,-1.55866681500782
12.236299999999998,12.410291108316946,-1.4219258134971147
12.387400000000005,12.33869317448257,0.39319651837701997
12.4408,12.354104994122897,0.6968603777659163
12.488799999999994,12.3550025428876,1.0713395771602854
12.2712,12.372033093540033,-0.8217052410524833
12.4656,12.354115092499848,0.8943404850159822
12.548600000000002,12.364674031598906,1.4657090703432774
12.5391,12.447399428527532,0.7313170121656819
12.3866,12.51087039659579,-1.0032647909498176
12.340000000000003,12.437200859076913,-0.7876892955989463
12.523500000000002,12.417019109944603,0.8502486529756018
12.743000000000002,12.448723693758373,2.3093173212087366
12.5677,12.88719258933855,-2.5421723094802537
12.995900000000002,12.436236746492575,4.306460141332473
12.733200000000004,12.820971856779048,-0.6893149937097052
12.784300000000002,12.883844638254093,-0.7786475462410237
12.617399999999998,12.752737573956797,-1.0726264837192954
12.9252,12.704591822951791,1.7068066803469915
12.7703,12.704694660229794,0.5137337397728035
12.847600000000009,12.766994747216732,0.6273954106858649
12.870700000000005,12.748401190143577,0.9502110208180432
12.6038,12.788971757787552,-1.4691740410634273
12.5588,12.845481116353602,-2.2827110580119285
12.741799999999998,12.60805738355998,1.049636758071992
12.873500000000003,12.738937133786258,1.0452702545053403
12.9257,12.911484835906636,0.10997597107595534
12.8479,12.915426197322494,-0.525581591719232
12.983199999999998,12.80495989621515,1.3728518684519073
12.9962,13.0923342558042,-0.7397104984857128
13.163,13.027500012196883,1.0294004999097235
13.0723,13.122256360062035,-0.38215432679815475
13.2304,13.099536358703531,0.9891132641225369
13.2802,13.139623000787385,1.0585457991040497
13.022499999999996,13.347412632473121,-2.4950096561576185
12.5978,13.022330643647255,-3.3698792142060943
12.924900000000006,12.63365432781371,2.2533688630960067
12.9941,12.976485371064483,0.13555866843811437
13.471300000000005,13.018985507337813,3.3576157658295127
13.145600000000002,13.494090155348612,-2.6510022771772332
13.0712,13.278998626926569,-1.5897440703728023
13.0143,13.075040092824239,-0.46671809336067316
13.096400000000004,13.023851609826998,0.5539567375233359
13.3691,12.977485769408434,2.929249018943429
13.6456,13.166759809520428,3.5091178876676112
13.3828,13.597230135322372,-1.6022815503659333
13.383200000000004,13.2331640173654,1.1210770416238551
13.3037,13.436951466090424,-1.0016120785227005
13.537000000000004,13.28896980951529,1.8322389782426987
13.329200000000004,13.544455460644405,-1.6149165789724937
12.7735,13.377360260212022,-4.727445572568378
13.32966,12.961504724619243,2.7619254758242744
13.779099999999996,13.2061186706812,4.158336388579782
13.5384,13.452455586834713,0.6348195736962008
14.095200000000002,13.503299639532528,4.199304447382608
13.865,14.307521617577795,-3.191645276435589
14.098599999999998,13.738719215990294,2.5525994354737627
13.946600000000004,13.999588265252967,-0.3799367964447508
14.076,14.009808885849434,0.47024093599436073
13.809000000000005,13.915319088177853,-0.7699260495173303
14.287200000000002,14.027001472469102,1.821200287886358
14.040799999999996,13.80112215315266,1.707009905755625
14.389,14.100779411545474,2.0030619810586217
14.1103,14.088140442700238,0.15704525984395906
14.045699999999997,14.385661590248745,-2.420396208439226
14.130900000000002,14.085806742780541,0.3191110065138196
14.358999999999996,14.068348495019888,2.0241765093676998
14.0872,14.034530627356709,0.37388105970874486
14.1656,14.22032080738385,-0.38629360834592325
13.896,14.171643034282692,-1.9836142363463656
14.191,14.00877472692831,1.2840904310597594
14.047799999999995,14.111659903342174,-0.4545900663604176
14.1331,14.205707561827056,-0.5137412303532533
14.045900000000003,13.946524595042835,0.7075047163739485
14.160500000000006,14.165650519657472,-0.03637244205689017
13.998299999999997,14.03941622522299,-0.29372298938437424
14.0608,14.160190210697781,-0.7068602831828961
14.1816,14.090967745565937,0.6390834210107642
14.1861,14.041240284151408,1.0211384090665607
14.3821,14.111114352222677,1.8841869252565546
14.3137,14.304991372132598,0.060841207147019266
14.289600000000004,14.345544056087105,-0.39150190409179675
14.782299999999998,14.294748840797144,3.298209068973391
14.4959,14.707893078478698,-1.4624347469194527
14.6377,14.607503080744438,0.20629551948436195
14.535700000000002,14.579928213434465,-0.30427302045627913
14.719500000000002,14.586558701472033,0.9031644996635021
14.594600000000002,14.613501103008979,-0.12950750968835706
14.779000000000003,14.770399232647737,0.05819586813902535
14.458800000000002,14.576255814888976,-0.8123482923131498
14.8441,14.767197119220295,0.5180703496992332
14.9153,14.47016715710793,2.9844042217861526
14.852499999999996,14.76193267516343,0.609778319047735
14.562800000000005,14.872015935169932,-2.1233274862658775
14.855500000000005,14.718524723680474,0.9220509327826757
14.689499999999994,14.71568844087763,-0.17828000189003074
14.889600000000003,14.753207284540224,0.9160267264384486
14.580700000000002,14.728073231003517,-1.0107418094022576
14.6846,14.818906618932333,-0.9146086303497093
14.7738,14.512798241132725,1.7666528507714676
14.760100000000005,14.699437411370823,0.41099036340662726
14.4376,14.714604885002446,-1.91863526488091
14.742800000000004,14.749547654071016,-0.04576914881170069
14.6497,14.681110371356432,-0.21440965587304095
15.109600000000006,14.69665848697555,2.7329744865810794
15.045200000000008,14.878967942148856,1.1048843342139165
15.225400000000002,15.14746333875446,0.5118858042845704
15.243099999999997,15.04414497310979,1.3052136828480243
15.55850000000001,15.35253533163833,1.3238080043813902
14.737399999999996,15.378840519356478,-4.352467323656023
15.3265,14.968607860951261,2.3351198189328186
15.1706,14.901886573863576,1.7712775113471049
15.1092,15.183731449775323,-0.4932852154668885
15.090900000000005,15.220204043133672,-0.8568345369306448
15.546899999999994,15.212826881577815,2.1488085626213516
15.2937,15.053570228808518,1.5701221495876199
15.6315,15.27297275029227,2.2936202521045996
15.326899999999991,15.412657880930102,-0.5595252851529685
15.6909,15.568686044264469,0.7788842943077209
15.545100000000003,15.409812165081165,0.8702924710605784
15.3129,15.801300155418415,-3.189468718651689
15.2017,15.583048305543574,-2.508589865235951
